nearest_gene	chr	start	end	length	nCG	meanMethy1	meanMethy2	diff.Methy	areaStat	annotation	direction	gene_name
LOC_00012104	chr15	41186900	41187224	325	11	0.229697217788642	0.046607522264075	0.183089695524567	60.267261996827	Intergenic	Hyper	suv39h2
LOC_00005736	chr1	11780383	11780775	393	11	0.295284755548983	0.0613531317053977	0.233931623843585	60.0395176457972	Intergenic	Hyper	VHA55
LOC_00004815	chr16	4754308	4754645	338	12	0.141045620058015	0.36034700751304	-0.219301387455025	-59.9676867576824	Intron	Hypo	LLGL2
LOC_00009871	chr14	63741608	63741959	352	10	0.479723456514395	0.799357533933769	-0.319634077419374	-59.6789488666528	Exon	Hypo	CRAT
LOC_00016469	chr24	10458709	10459047	339	10	0.1189934173915	0.430426730295093	-0.311433312903594	-59.4294045166035	Intergenic	Hypo	ZNF227
LOC_00007821	chr6	41703088	41703389	302	14	0.754634724263417	0.571010443601004	0.183624280662413	59.4049300753696	Intron	Hyper	Bin1
LOC_00015798	chr5	53316433	53316871	439	11	0.419862570949671	0.71996300737287	-0.300100436423199	-59.2803128174486	Intergenic	Hypo	
LOC_00003684	chr4	27033185	27033469	285	16	0.265320499812456	0.4753457521501	-0.210025252337644	-59.1515529108477	Intron	Hypo	Mthfd1
LOC_00015675	chr5	45445660	45445976	317	12	0.290424049810443	0.0931125182425883	0.197311531567855	58.9819591143555	Intergenic	Hyper	SRL
LOC_00013253	chr2	15665321	15665768	448	11	0.405934506999429	0.123550873458949	0.282383633540479	58.9775158663329	Intergenic	Hyper	drc1
LOC_00025833	chr12	46653685	46654211	527	15	0.557889679271532	0.347536121051735	0.210353558219797	58.9593734979393	Intergenic	Hyper	Tmx1
LOC_00007607	chr6	28079295	28079575	281	12	0.329854484185735	0.515589415189535	-0.1857349310038	-58.8586176408445	Intergenic	Hypo	GST
LOC_00024658	chr8	60096214	60096504	291	11	0.335148045720812	0.595895426562271	-0.260747380841458	-58.7415713458051	Promoter	Hypo	
LOC_00021783	chr19	39812886	39813134	249	9	0.151384459551208	0.385889518690981	-0.234505059139773	-58.6797742137753	Intergenic	Hypo	Mettl5
XLOC_034041U_lncRNA	chr30	21747732	21748187	456	14	0.478825910781506	0.661695125830885	-0.182869215049379	-58.659449181319	Intergenic	Hypo	
LOC_00003973	chr4	51823405	51823683	279	12	0.189973150199727	0.527182987225868	-0.337209837026141	-58.2059942285683	Intergenic	Hypo	zfpl1
XLOC_029058U_lncRNA	chr24	4174507	4174824	318	10	0.266047237887448	0.617225662454587	-0.351178424567139	-58.1823862715447	Intron	Hypo	
LOC_00013536	chr2	36428298	36428595	298	10	0.351729424404727	0.626965177157882	-0.275235752753155	-57.9199888695572	Exon	Hypo	
LOC_00003905	chr4	46210160	46210386	227	13	0.313886766435141	0.122307080437396	0.191579685997745	57.8843702814651	Intron	Hyper	Polypeptide
LOC_00004630	chr25	24194273	24194667	395	11	0.414435525633855	0.720280654534212	-0.305845128900356	-57.7024079803691	Intergenic	Hypo	MTRR
LOC_00012974	chr21	46024132	46024790	659	13	0.377844579326487	0.230613717876757	0.14723086144973	57.4136512359003	Intergenic	Hyper	Kri1
LOC_00015802	chr5	53914105	53914666	562	11	0.437062950705166	0.72404996295424	-0.286987012249073	-57.2951407263764	Intergenic	Hypo	ine
LOC_00018820	chr3	54498101	54498365	265	10	0.248047054732095	0.0267700111488719	0.221277043583223	57.199865273442	Intron	Hyper	AHCYL2
LOC_00017333	chr10	40206555	40206863	309	14	0.412667464584936	0.633219589946364	-0.220552125361427	-57.1989674185962	Intron	Hypo	CSTPP1
LOC_00013459	chr2	31681581	31681777	197	13	0.336169546038977	0.111922680437924	0.224246865601053	57.1757163997189	Intron	Hyper	rbm24-a
LOC_00018580	chr3	40186240	40186520	281	12	0.178258129209434	0.01181724280274	0.166440886406694	57.0650595750881	Intergenic	Hyper	Cln8
LOC_00024978	chr27	16637419	16637864	446	9	0.149054895748304	0.477468281087408	-0.328413385339104	-56.9307796918957	Intron	Hypo	CG7766
LOC_00017725	chr26	6539023	6539409	387	13	0.372291718782778	0.638452010264645	-0.266160291481866	-56.7628770047665	Intron	Hypo	RF_0381
LOC_00010199	chr13	21830174	21830582	409	13	0.638474751775227	0.386012951640879	0.252461800134348	56.6404848882653	Intron	Hyper	TMX3
LOC_00019199	chr29	10626286	10626558	273	13	0.361785729956341	0.565786466653734	-0.204000736697393	-56.5987074022238	Intron	Hypo	Apc
LOC_00005379	chr16	43744228	43744411	184	13	0.440003315740426	0.221533082368475	0.218470233371951	56.5200214873564	Intron	Hyper	Gfpt1
LOC_00022877	chr11	31951388	31951616	229	11	0.383877208938683	0.6012530599184	-0.217375850979717	-56.4218556422093	Intergenic	Hypo	bltp1
LOC_00008491	chr22	20318414	20318969	556	9	0.273048712908963	0.597419105821474	-0.324370392912511	-56.3720340126753	Intron	Hypo	RGS9
LOC_00021242	chr18	48913818	48914186	369	10	0.434836105632538	0.120856106939791	0.313979998692747	55.994753613528	Intergenic	Hyper	Ltc4s
LOC_00013086	chr2	426489	426710	222	10	0.0591886749961447	0.316619263864668	-0.257430588868524	-55.8517001523431	Intron	Hypo	KCNT2
LOC_00005619	chr1	3113516	3113679	164	11	0.195431651518464	0.00628339535462589	0.189148256163838	55.2278118021828	Intron	Hyper	Slc38a11
LOC_00020614	chr28	34213855	34214123	269	13	0.676078695208601	0.423979083080729	0.252099612127872	55.172872116901	Intergenic	Hyper	ZNF475
LOC_00011854	chr15	21729016	21729213	198	10	0.273818167647285	0.0925992574699188	0.181218910177366	55.142826488224	Intergenic	Hyper	Pdfr
LOC_00024828	chr27	6722735	6723081	347	9	0.163011903511366	0.44906248508915	-0.286050581577784	-55.0001509052908	Exon	Hypo	Gabra6
LOC_00018763	chr3	50953466	50953711	246	12	0.724212402652911	0.517802292012757	0.206410110640153	54.9706996140911	Intron	Hyper	BRAFLDRAFT_56888
LOC_00018834	chr3	55315146	55315605	460	10	0.263547665360317	0.600865596001209	-0.337317930640893	-54.9616704896763	Intergenic	Hypo	SRPK1
LOC_00020000	chr17	43510917	43511182	266	9	0.165173697369064	0.521326408796084	-0.35615271142702	-54.9203940794804	Exon	Hypo	
LOC_00019856	chr17	33474862	33475365	504	9	0.243119564930281	0.0130823501114812	0.2300372148188	54.8737301743578	Intergenic	Hyper	TIGD6
LOC_00012839	chr21	33860473	33860843	371	10	0.223633891939394	0.0303000783671688	0.193333813572225	54.7985963489965	Intergenic	Hyper	Sry
LOC_00013787	chr2	52136519	52137099	581	10	0.417445319994335	0.725897163500243	-0.308451843505908	-54.7544392416756	Promoter	Hypo	DIPK1C
LOC_00012416	chr21	5373470	5373607	138	11	0.203887378841438	0.0497217796482515	0.154165599193187	54.7440481612382	Intron	Hyper	TFAP2B
LOC_00000451	chr9	30890822	30891048	227	11	0.195254528894317	0.025331573599576	0.169922955294741	54.6231498518976	Intergenic	Hyper	EVA1C
LOC_00008523	chr22	21216908	21217254	347	11	0.182577104910951	0.404169790041096	-0.221592685130145	-54.1992492814269	Intergenic	Hypo	ANXA7
LOC_00021017	chr18	28707289	28707404	116	8	0.476273908466002	0.135172240683294	0.341101667782708	54.0987621009706	Intron	Hyper	Endothelin-converting
LOC_00014484	chr20	14925814	14926123	310	9	0.0620002840059257	0.36488722209894	-0.302886938093015	-54.003314147377	Intron	Hypo	Mmp16
LOC_00000455	chr9	31161361	31162002	642	11	0.271649216538357	0.622795488483505	-0.351146271945148	-53.9481841010026	Intron	Hypo	osa
LOC_00024526	chr8	49798145	49798709	565	11	0.0889508098829986	0.349155966997322	-0.260205157114323	-53.8597092534705	Intron	Hypo	GRXC2
LOC_00003581	chr4	22336194	22336514	321	10	0.2924377274296	0.0703653595786235	0.222072367850976	53.690172054962	Intergenic	Hyper	Sptlc2
LOC_00020254	chr28	14939573	14939848	276	10	0.693418753689189	0.426764629089955	0.266654124599234	53.6458270233718	Intron	Hyper	URH1
LOC_00014662	chr20	29368194	29368279	86	7	0.528375995928731	0.088140274030909	0.440235721897822	53.5209330003701	Intron	Hyper	
XLOC_035297U_lncRNA	chr4	7079480	7079865	386	11	0.652847286088162	0.350332095448278	0.302515190639884	53.4432991676011	Promoter	Hyper	
LOC_00002523	chr7	16480971	16481339	369	11	0.656445836522105	0.860355215194596	-0.203909378672491	-53.4350273905878	Intergenic	Hypo	CG40228
LOC_00025440	chr12	19726769	19727063	295	10	0.18161784876037	0.00800580290680064	0.173612045853569	53.4148947269767	Exon	Hyper	Cdc42
LOC_00013697	chr2	45527605	45527792	188	10	0.256329036548292	0.0608663260116532	0.195462710536639	53.3721863881852	Intron	Hyper	ZNF704
LOC_00000487	chr9	35232129	35232650	522	9	0.357536759034207	0.0686597952199653	0.288876963814242	53.355942795342	Intergenic	Hyper	Kpna6
LOC_00002667	chr7	26463630	26463940	311	12	0.378162627033537	0.613605489878059	-0.235442862844522	-53.3071238157523	Intergenic	Hypo	hil-6
XLOC_021772U_lncRNA	chr17	49954598	49954856	259	10	0.441864134329853	0.219834439226167	0.222029695103686	53.2033557378461	Intergenic	Hyper	
LOC_00000827	chr9	60165332	60165654	323	9	0.348629325981605	0.611829338834636	-0.263200012853031	-53.0543450171131	Intron	Hypo	fabG
LOC_00023088	chr11	47155935	47156166	232	10	0.465077790507673	0.254041652749024	0.211036137758649	52.9969227321907	Intergenic	Hyper	
LOC_00012522	chr21	14386282	14386572	291	11	0.366775813250508	0.616015712430651	-0.249239899180142	-52.9724032201815	Intergenic	Hypo	Aopep
LOC_00002910	chr7	46338310	46338592	283	10	0.541923833574827	0.30252374356139	0.239400090013436	52.8442600002695	Intron	Hyper	As3mt
LOC_00014592	chr20	23433640	23434095	456	10	0.553690786738587	0.283346407629219	0.270344379109368	52.7977614733107	Intergenic	Hyper	
LOC_00025764	chr12	41969686	41969970	285	9	0.154600797198495	0.459122133909974	-0.304521336711479	-52.7235745594839	Intron	Hypo	
LOC_00020423	chr28	23288094	23288250	157	12	0.474558126808326	0.294883154628588	0.179674972179738	52.7166462632525	Intergenic	Hyper	Cpd
LOC_00024385	chr8	38336048	38336303	256	8	0.126026063378922	0.408868756713366	-0.282842693334444	-52.4827354142092	Intergenic	Hypo	
LOC_00005244	chr16	29950092	29950165	74	9	0.889000014777259	0.723010602989719	0.16598941178754	52.4412859937374	Intron	Hyper	Grb2
LOC_00004005	chr4	53206937	53207104	168	9	0.165257053364116	0.00801232302105757	0.157244730343058	52.2851033469415	Exon	Hyper	DHRS7
LOC_00008806	chr22	36249018	36249515	498	11	0.695818525499569	0.42002778565673	0.275790739842839	52.2729777457864	Intergenic	Hyper	BDH1
LOC_00008803	chr22	35867499	35867788	290	9	0.39755411720964	0.659219238716865	-0.261665121507225	-52.2513186235274	Intron	Hypo	TET2
LOC_00000187	chr9	12084060	12084304	245	12	0.447266236856376	0.172818563798007	0.274447673058369	52.191240038463	Exon	Hyper	Scaf4
LOC_00006999	chr1	105810331	105810506	176	10	0.230454445555494	0.0663361873677018	0.164118258187792	52.1480247959697	Promoter	Hyper	
LOC_00011899	chr15	24846056	24846226	171	9	0.0959714172866001	0.292911823598589	-0.196940406311989	-52.043190252163	Intron	Hypo	adgra3
LOC_00011698	chr15	959000	959295	296	12	0.735369498602198	0.907592270316432	-0.172222771714234	-52.025544138263	Exon	Hypo	uhrf1
LOC_00024746	chr27	878649	878984	336	12	0.490365626608914	0.704310776761449	-0.213945150152535	-51.9649384682076	Intron	Hypo	PDE2A
LOC_00009538	chr14	39731978	39732185	208	11	0.0610526215864382	0.234195364671079	-0.173142743084641	-51.9622527642128	Intron	Hypo	Sdk1
LOC_00007173	chr1	121582486	121582701	216	9	0.311470615167947	0.0578716474448768	0.25359896772307	51.7942436307444	Intron	Hyper	SEMA-1A
LOC_00007427	chr6	13452718	13453158	441	12	0.31048759280137	0.57691846096612	-0.26643086816475	-51.6532218309781	Exon	Hypo	SLC6A5
LOC_00013823	chr2	54804241	54804441	201	11	0.609257262908811	0.817435037900333	-0.208177774991521	-51.5830520171652	Intron	Hypo	ACHE1
LOC_00014630	chr20	26035598	26035834	237	10	0.20602517576132	0.00774658195918413	0.198278593802136	51.5593290664457	Intergenic	Hyper	
LOC_00022883	chr11	32353166	32353781	616	10	0.406781898631969	0.121679084847533	0.285102813784436	51.5519832085096	Intron	Hyper	MTUS2
LOC_00002341	chr7	2967808	2967982	175	13	0.366715508285555	0.0959139521458647	0.270801556139691	51.4987922560211	Intron	Hyper	MPDZ
LOC_00025814	chr12	45629980	45630389	410	11	0.375726877754671	0.134421847441829	0.241305030312841	51.3165763918747	Intron	Hyper	tsuA
LOC_00009909	chr13	3555094	3555340	247	9	0.181823240193527	0.0199206932336915	0.161902546959835	51.2964744992306	Promoter	Hyper	RBCK1
LOC_00017421	chr10	46954055	46954362	308	8	0.480058179823289	0.178990631215695	0.301067548607594	51.0278876910673	Intron	Hyper	PLEKHF2
LOC_00011709	chr15	3557444	3557703	260	9	0.525816535015897	0.181767060169521	0.344049474846376	50.8335525798271	Intergenic	Hyper	ARPC2
LOC_00007943	chr6	53113429	53113685	257	11	0.60523946170426	0.378480806084979	0.226758655619281	50.6763362726543	Intergenic	Hyper	sh3bp5l
LOC_00003319	chr4	6661052	6661403	352	9	0.542107452478372	0.22040114608548	0.321706306392892	50.667794932048	Intron	Hyper	ZNF839
LOC_00008378	chr22	8963724	8963909	186	12	0.826172031040356	0.622621928697849	0.203550102342507	50.6608430353513	Intron	Hyper	SMURF2
LOC_00004244	chr4	70529979	70530402	424	9	0.445910864546217	0.708506637183931	-0.262595772637714	-50.562462147279	Intron	Hypo	Tdp1
LOC_00020532	chr28	29323883	29324107	225	11	0.033237023884282	0.20458874864136	-0.171351724757078	-50.2947866566218	Intergenic	Hypo	NOS1
XLOC_040603U_lncRNA	chr8	49868549	49868974	426	10	0.175249892240541	0.393173031551592	-0.217923139311051	-50.2905956260556	Exon	Hypo	
LOC_00010757	chr31	2833863	2834084	222	11	0.616371305091334	0.830584462834617	-0.214213157743283	-50.2589796218374	Intron	Hypo	AGRN
LOC_00025425	chr12	18309984	18310190	207	10	0.274488706897467	0.0910751749748373	0.18341353192263	50.2237568735153	Intergenic	Hyper	OPN4
LOC_00015242	chr5	22399323	22399548	226	6	0.335823479223282	0.635011496963775	-0.299188017740493	-50.1743812814222	Intron	Hypo	
LOC_00022672	chr11	14302671	14302959	289	12	0.420167909956315	0.210250996094435	0.20991691386188	50.0657395164588	Intron	Hyper	CA10
LOC_00003619	chr4	23996837	23997053	217	13	0.531705521711352	0.743588859976254	-0.211883338264902	-49.954587452388	Exon	Hypo	CNIH1
LOC_00011002	chr31	21178011	21178436	426	9	0.346917016798289	0.0844530298118514	0.262463986986438	49.8968423661471	Intergenic	Hyper	
LOC_00009255	chr14	19872844	19873241	398	10	0.346783505771012	0.641061622321751	-0.294278116550738	-49.8572961409872	Intergenic	Hypo	Rgs3
LOC_00020834	chr18	13248618	13248773	156	13	0.510470152699814	0.690851651956982	-0.180381499257168	-49.8295744394434	Intergenic	Hypo	
LOC_00008314	chr6	78794542	78794688	147	11	0.189902252898434	0.391885311248477	-0.201983058350043	-49.6212897735646	Intergenic	Hypo	
LOC_00017643	chr26	1012766	1012982	217	11	0.279420266357064	0.0768618927131738	0.20255837364389	49.5797271805231	Intergenic	Hyper	TALDO1
LOC_00008403	chr22	11023405	11023704	300	11	0.363507938170423	0.616912958093906	-0.253405019923484	-49.5408231824685	Intron	Hypo	LRPAP1
LOC_00017516	chr10	51749569	51749855	287	10	0.396352697099652	0.164533461055115	0.231819236044537	49.4909767556683	Promoter	Hyper	Golt1b
LOC_00004351	chr25	4805086	4805326	241	12	0.246353400859153	0.440941003650747	-0.194587602791594	-49.43217959868	Exon	Hypo	SPMAP1
LOC_00004756	chr25	36366629	36366950	322	11	0.550896396249432	0.759346323083373	-0.208449926833941	-49.4190748011777	Intergenic	Hypo	Cont
LOC_00013798	chr2	53032333	53032555	223	10	0.174263127180428	0.428566234301666	-0.254303107121238	-49.2600011283489	Intergenic	Hypo	Aqp4
LOC_00005977	chr1	29483020	29483299	280	10	0.550568637102742	0.270771586540437	0.279797050562305	49.1860966780955	Intron	Hyper	ABCB1
LOC_00014303	chr20	464235	464471	237	9	0.124807473328438	0.345566970919199	-0.220759497590761	-49.087698191644	Intron	Hypo	DLG1
LOC_00002456	chr7	13678657	13678849	193	11	0.426711752782459	0.211392978724153	0.215318774058305	48.9745699116952	Promoter	Hyper	Pnliprp1
LOC_00020419	chr28	23150962	23151312	351	13	0.322460133484331	0.558565285694163	-0.236105152209832	-48.8249649243152	Intergenic	Hypo	
LOC_00000221	chr9	14824736	14825061	326	9	0.336226208008131	0.0746125861125636	0.261613621895568	48.8216576969692	Intergenic	Hyper	Tubulin
LOC_00006253	chr1	47916302	47916497	196	9	0.163322564242391	0.352950115980994	-0.189627551738603	-48.7555720465863	Intergenic	Hypo	PARP14
LOC_00024192	chr8	24028529	24028869	341	9	0.0766259178077769	0.282490439278672	-0.205864521470895	-48.7502416365314	Intron	Hypo	MAPK14
LOC_00018515	chr3	35116270	35116427	158	9	0.414510042206813	0.12681798025199	0.287692061954822	48.7000515339156	Promoter	Hyper	DNAJB9
LOC_00024387	chr8	38653192	38653607	416	8	0.536033976559337	0.222640866633652	0.313393109925685	48.6626454816371	Intron	Hyper	CA10
LOC_00004023	chr4	55294768	55294954	187	13	0.203043028081949	0.431165708440907	-0.228122680358958	-48.6382720620761	Intron	Hypo	RORA
LOC_00024086	chr8	16621191	16621369	179	8	0.303343031392003	0.0524610177813716	0.250882013610631	48.5367671126081	Intron	Hyper	Dag1
LOC_00017034	chr10	13476417	13476854	438	9	0.730081834078624	0.450665340569557	0.279416493509067	48.4763682622463	Exon	Hyper	GST1
LOC_00010141	chr13	18296539	18296868	330	13	0.434838059016332	0.637825954467811	-0.202987895451479	-48.3993069871537	Exon	Hypo	ARL2BP
LOC_00017430	chr10	47384782	47386141	1360	9	0.162021240811194	0.563970833378801	-0.401949592567607	-48.2713621560425	Intron	Hypo	SLC45A3
LOC_00006809	chr1	91852982	91853226	245	8	0.277899200619485	0.0427553459323305	0.235143854687155	48.0529438310964	Intron	Hyper	Homer2
LOC_00019695	chr17	19157949	19158289	341	10	0.367784155681252	0.151389156837512	0.21639499884374	48.0383448815484	Intron	Hyper	Sik2
LOC_00009859	chr14	63307836	63308309	474	13	0.437152319909131	0.695329286728511	-0.25817696681938	-47.9756455671659	Intron	Hypo	RALGPS2
LOC_00015541	chr5	40036453	40036649	197	13	0.585676027803375	0.343922742294008	0.241753285509367	47.9005527243081	Intergenic	Hyper	rogdi
LOC_00017773	chr26	11231578	11231866	289	10	0.655992889148118	0.385728904729514	0.270263984418604	47.8767022106878	Intergenic	Hyper	SHANK3
LOC_00015867	chr5	57454068	57454131	64	8	0.759031792508451	0.928038749372975	-0.169006956864524	-47.8077277346524	Exon	Hypo	mlec-b
LOC_00004880	chr16	9609467	9609718	252	11	0.4185125511395	0.179714808413821	0.238797742725679	47.7795729919869	Intron	Hyper	Rrh
LOC_00007445	chr6	14858384	14858487	104	9	0.165148779123244	0.0061127117743	0.159036067348944	47.7335140668583	Intron	Hyper	SOCS7
LOC_00009449	chr14	33770486	33770778	293	9	0.432610499358461	0.130363279863106	0.302247219495355	47.5820976108054	Intergenic	Hyper	FPGS
LOC_00024872	chr27	9688119	9688253	135	8	0.174021031172552	0.339756205201796	-0.165735174029244	-47.5543597532382	Intron	Hypo	ARFIP2
LOC_00018860	chr3	56247404	56247931	528	11	0.537771402474176	0.765018005408465	-0.227246602934289	-47.5466566947813	Intron	Hypo	Ptpn12
LOC_00007425	chr6	13425959	13426186	228	11	0.568284469524431	0.347723948744543	0.220560520779888	47.3460973165814	Intergenic	Hyper	TYW5
LOC_00016357	chr24	6148486	6148728	243	10	0.535870098474211	0.770952582055438	-0.235082483581227	-47.1331759644825	Intron	Hypo	ZNF726
XLOC_017797U_lncRNA	chr13	53510925	53511105	181	10	0.64950875569529	0.339248249234038	0.310260506461251	47.0650196365594	Intron	Hyper	
LOC_00017804	chr26	13193269	13193554	286	13	0.253941548969788	0.488604988875994	-0.234663439906206	-47.0161502934536	Intron	Hypo	CNKSR2
LOC_00007120	chr1	116728556	116728951	396	9	0.335189103898298	0.668854806035887	-0.333665702137589	-46.9366464013524	Intron	Hypo	mfsd4b
LOC_00010974	chr31	18639525	18639770	246	10	0.312746377571077	0.0769457628725233	0.235800614698554	46.9300878893213	Intron	Hyper	LIG3
