win_id	chr	win_start	n_cpgs	mean_delta	sd_delta	mean_ctrl_entropy	mean_ctrl_beta	z_score	p_value	fdr	region	nearest_gene
chr10:17649000	chr10	17649000	16	0.21507802480343	0.222096400454241	0.355853757232826	0.924632450882451	3.87359766954427	0.000107240399659042	0.0379433195819432	Intron	LOC_00017104
chr10:19472000	chr10	19472000	9	0.340687288092825	0.0342058474663235	0.403190333615634	0.0804555983896983	29.8797410379825	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000360790394271041	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000017023837027216	Intron	LOC_00017124
chr10:19476000	chr10	19476000	10	0.147882930250258	0.110183665876517	0.00000000346619761090596	0	4.24424875439091	0.0000219326947758423	0.0127701220849821	Intron	LOC_00017124
chr10:19911000	chr10	19911000	5	0.117616597966287	0.0485697654472403	0.539868912644771	0.867709409061633	5.41486469850399	0.0000000613350678231626	0.000124530351188686	Intron	LOC_00017128
chr10:20909000	chr10	20909000	6	0.216418033893881	0.036583716165005	0.181505743489194	0.970622482522637	14.4904293425351	0.0000000000000000000000000000000000000000000000139269574569411	0.000000000000000000000000000000000000000000309972292119137	Intron	LOC_00017141
chr10:24024000	chr10	24024000	24	0.192217717301539	0.192041959167609	0.00000000346619761090596	0	4.90346306559375	0.000000941616542287153	0.00113923143305571	Intergenic	LOC_00017173
chr10:24183000	chr10	24183000	17	0.181046943647185	0.175458408296318	0.427178487732094	0.884725308395197	4.25443088821328	0.0000209581377584416	0.0123737034137891	Intron	LOC_00017175
chr10:24485000	chr10	24485000	14	0.1790085301272	0.169207458065627	0.134447431706161	0.977273446263139	3.95838692161078	0.0000754576502708178	0.0298397701735716	Intron	LOC_00017185
chr10:25589000	chr10	25589000	18	0.264361580023694	0.184757586857799	0.0171968604486491	0.00308641975308642	6.07060968155485	0.00000000127425551886414	0.00000411818786141929	Intron	LOC_00017195
chr10:26921000	chr10	26921000	20	0.130116010615202	0.146292433568587	0.0175859678610693	0.00264945652173913	3.97762533029802	0.0000696069361340278	0.0284116967506429	Intron	LOC_00017208
chr10:27348000	chr10	27348000	7	0.415953700415053	0.216256464871574	0.33061506307687	0.0639128728414443	5.0889116719301	0.000000360124290722473	0.000541159459804247	Intergenic	LOC_00017208
chr10:30759000	chr10	30759000	27	0.124987996666495	0.145061793831554	0.00000000346619761090596	0	4.47710361587012	0.0000075662532408989	0.00589908209800556	Intron	LOC_00017253
chr10:31860000	chr10	31860000	7	0.225939421107623	0.150996823370711	0.228509537756887	0.956057329491675	3.95888804990992	0.0000752995197358808	0.0298173978440725	Exon	LOC_00017261
chr10:31977000	chr10	31977000	26	0.104468086418283	0.117610612416033	0.0308347786967481	0.00482660052498109	4.52922402368092	0.00000592007041808633	0.00492067774244315	Intron	LOC_00017262
chr10:32507000	chr10	32507000	25	0.0995307460160837	0.125852824053895	0.00000000346619761090596	0	3.95425159364961	0.0000767745890958021	0.0301681937254428	Intron	LOC_00017266
chr10:34399000	chr10	34399000	30	0.111477701039256	0.147776625916502	0.00000000346619761090596	0	4.13183418821035	0.0000359879992685586	0.0181233040860485	Intergenic	LOC_00017282
chr10:37013000	chr10	37013000	5	0.334610183104979	0.131249833591476	0.274873086004275	0.947023809523809	5.70066334495511	0.0000000119342115421745	0.0000299528650076414	Intron	LOC_00017300
chr10:38374000	chr10	38374000	9	0.276936982205389	0.17184298757218	0.393315051628745	0.900014654009752	4.8347096285625	0.00000133340125950549	0.00151095881569561	Exon	LOC_00017311
chr10:38930000	chr10	38930000	12	0.179208606089143	0.159561463085761	0.23772721630756	0.951116901570641	3.89064382962145	0.0000999785942143265	0.0361937676144228	Exon	LOC_00017315
chr10:39377000	chr10	39377000	13	0.143339071173267	0.116152329377488	0.432160550277214	0.894142770489509	4.44947056733552	0.0000086082225153185	0.00643908690662176	Intron	LOC_00017321
chr10:39478000	chr10	39478000	7	0.088914875993469	0.0485867685658767	0.497469769498791	0.880783600689364	4.84178422802302	0.00000128678450127955	0.00147370681571251	Intron	LOC_00017323
chr10:46720000	chr10	46720000	9	0.167254526114224	0.128505463493851	0.562503036397164	0.857277446782091	3.90460891467606	0.0000943778814788421	0.0347824442019884	Exon	LOC_00017417
chr10:48579000	chr10	48579000	15	0.0977868882611092	0.0997329822071639	0.00000000346619761090596	0	3.79740965657715	0.000146216040157402	0.0462238380149131	Intergenic	LOC_00017445
chr10:48789000	chr10	48789000	28	0.126016351052779	0.153578733809731	0.217012386872188	0.960334171071389	4.34185017342993	0.0000141287872020559	0.00924382367613773	Intron	LOC_00017448
chr10:49320000	chr10	49320000	17	0.144423822588994	0.155783469276611	0.359035649936634	0.920700720088388	3.82245098375974	0.000132131749372484	0.0435378174096421	Intron	LOC_00017461
chr10:49800000	chr10	49800000	8	0.0539383641456095	0.0376663511197505	0.695722712801622	0.706253958749784	4.05031885697799	0.0000511478903739575	0.0230462664594416	Intron	LOC_00017475
chr10:49852000	chr10	49852000	42	0.131695308498825	0.221767467634201	0.247721064104148	0.943791399484861	3.84854981067604	0.000118819138953918	0.040720962089471	Intron	LOC_00017477
chr10:50888000	chr10	50888000	18	0.167133963947987	0.187672476878481	0.254845791022148	0.950508155927851	3.77833429514759	0.000157880851798858	0.0483990562057745	Intron	LOC_00017504
chr10:51958000	chr10	51958000	10	0.205225439862703	0.129156592562979	0.444010056284741	0.871679647487964	5.02475182178253	0.000000504083971244623	0.000712983259284837	Exon	LOC_00017519
chr10:57264000	chr10	57264000	5	0.375196472098467	0.209741204132569	0.00000000346619761090596	0	4	0.0000633424836662396	0.0267622220361223	Intergenic	LOC_00017597
chr11:4187000	chr11	4187000	18	0.209205657879568	0.200648818818705	0.0111456879576708	0.00173611111111111	4.42357169766039	0.00000970823930648727	0.00706044572068916	Intergenic	LOC_00022524
chr11:5333000	chr11	5333000	7	0.113098956002355	0.0657772195919388	0.751909301240038	0.649027683696258	4.549169347376	0.00000538580883679371	0.00457724294370852	Intron	LOC_00022543
chr11:5351000	chr11	5351000	7	0.147226362135571	0.0883964463983405	0.345438677972383	0.92637305298796	4.40656108378095	0.0000105024700534511	0.00748124047519445	Intron	LOC_00022543
chr11:7880000	chr11	7880000	15	0.299607215174642	0.230831347581403	0.00000000346619761090596	0	5.02693315675317	0.000000498385974226995	0.000707333844969389	Intergenic	LOC_00022577
chr11:8170000	chr11	8170000	12	0.145639673742657	0.127243184164699	0.25156248264961	0.914579825188222	3.96493244295941	0.0000734167367913025	0.0293721821090599	Intron	LOC_00022585
chr11:8185000	chr11	8185000	6	0.194785163271048	0.119072972571045	0.145974796009048	0.976447245564893	4.0069904124893	0.0000614973584246053	0.0262174107127544	Intron	LOC_00022585
chr11:8486000	chr11	8486000	37	0.114576692309979	0.177037693427025	0.276695920387644	0.940417905921675	3.93669165779055	0.000082612644895228	0.031663554772561	Intron	LOC_00022595
chr11:9230000	chr11	9230000	8	0.315287989571101	0.138905089674608	0.611930821823614	0.842012945631367	6.41998866923166	0.000000000136284488661787	0.000000541293080133688	Intergenic	LOC_00022609
chr11:10971000	chr11	10971000	20	0.187164258329214	0.177328954536373	0.422202299285007	0.891949808042199	4.72017675485263	0.00000235639792739969	0.00240246886734412	Intron	LOC_00022627
chr11:12969000	chr11	12969000	10	0.295858260215673	0.226785137476952	0.166794840488373	0.971803259347217	4.12542892918364	0.0000370044444844249	0.0185117496971217	Intergenic	LOC_00022661
chr11:13814000	chr11	13814000	12	0.30001704850344	0.176683089787312	0.14520477825654	0.0225719643918173	5.88222417629613	0.00000000404789560173474	0.0000115059823075035	Intergenic	LOC_00022669
chr11:13950000	chr11	13950000	19	0.136019149965195	0.140771801848256	0.00000000346619761090596	0	4.21173645076799	0.0000253415104495524	0.0141876496905607	Intergenic	LOC_00022670
chr11:15109000	chr11	15109000	25	0.087692618378019	0.115355325756614	0.057513442920652	0.00799588329475303	3.8009783164689	0.000144125915464026	0.0458629502361989	Intergenic	LOC_00022687
chr11:15945000	chr11	15945000	15	0.0890042445366318	0.0868738338565326	0.00000000346619761090596	0	3.96796067963825	0.000072490290412829	0.0291167986399447	Intergenic	LOC_00022690
chr11:16250000	chr11	16250000	8	0.257129782875868	0.168270368061035	0.591339177889805	0.756215808446994	4.32204945437814	0.0000154586526718488	0.00986227762218437	Intron	LOC_00022691
chr11:16353000	chr11	16353000	14	0.140366883312388	0.098786534867067	0.0769354709659108	0.0122448979591837	5.31656249013065	0.000000105745916833206	0.000197061775925281	Intergenic	LOC_00022692
chr11:18811000	chr11	18811000	15	0.157788762134223	0.153606202249433	0.390024425749951	0.884080621782376	3.97844122838332	0.0000693685529481983	0.0283536388764056	Exon	LOC_00022721
chr11:19127000	chr11	19127000	17	0.205183093530159	0.206460797657009	0.222516771394562	0.948734129803449	4.09758935747827	0.0000417475030620073	0.0200103658484029	Intron	LOC_00022728
chr11:19180000	chr11	19180000	17	0.159359877745105	0.169451789883249	0.308794025251042	0.940732224039701	3.87754894109583	0.000105514106782968	0.037478667918528	Intron	LOC_00022728
chr11:19922000	chr11	19922000	35	0.115784113590968	0.152854306502516	0.00463789422931748	0.000680272108843537	4.48131341074357	0.00000741850751140874	0.00582237341923852	Intergenic	LOC_00022737
chr11:21506000	chr11	21506000	7	0.180860219364674	0.125352224298883	0.475179768289355	0.885799701805657	3.81733284096006	0.000134902126031346	0.0439837979024937	Exon	LOC_00022761
chr11:22386000	chr11	22386000	18	0.118422446802104	0.131396090652422	0.237144228778487	0.952376008821954	3.82373545952648	0.000131444944706951	0.043377353007276	Intron	LOC_00022785
chr11:23588000	chr11	23588000	6	0.185492091836236	0.117005779297643	0.673677555842796	0.572363536801213	3.88323533288418	0.000103075718668393	0.0369195399193868	Intron	LOC_00022801
chr11:23831000	chr11	23831000	5	0.375196472098467	0.209741204132569	0.00000000346619761090596	0	4	0.0000633424836662396	0.0267622220361223	Intergenic	LOC_00022802
chr11:25255000	chr11	25255000	19	0.1519342711638	0.140512668139703	0.00000000346619761090596	0	4.71321299945041	0.0000024384107618373	0.00247319421954604	Intergenic	LOC_00022815
chr11:27026000	chr11	27026000	8	0.191419544053199	0.13599549195148	0.529564326223863	0.529804076366576	3.98113365992883	0.0000685873661163136	0.0281415990975624	Intron	LOC_00022828
chr11:28865000	chr11	28865000	7	0.183176473318824	0.116852155006053	0.262751638461267	0.950857010636422	4.1474579087939	0.0000336187251032628	0.017264847246424	Intron	LOC_00022846
chr11:29107000	chr11	29107000	7	0.136325843991005	0.0944529200253857	0.437751453100423	0.894490231990232	3.81866733579279	0.00013417455568298	0.0439165159681778	Intron	LOC_00022850
chr11:29423000	chr11	29423000	22	0.160299370720562	0.183695361535316	0.257805832902123	0.947673142033103	4.09303037612604	0.0000425771918049752	0.0202553736883479	Intron	LOC_00022855
chr11:31882000	chr11	31882000	5	0.428319980169486	0.203484349491115	0.0619086886030231	0.0111111111111111	4.70676292390808	0.0000025168131564246	0.00253101931150447	Intron	LOC_00022876
chr11:33907000	chr11	33907000	12	0.235345258346619	0.209432488043391	0.00000000346619761090596	0	3.89270975659051	0.0000991307248173371	0.0360134361233924	Intergenic	LOC_00022889
chr11:35503000	chr11	35503000	6	0.172752467288018	0.0921482494185793	0.00000000346619761090596	0	4.59211541545757	0.00000438775583895832	0.00396316150881153	Intergenic	LOC_00022914
chr11:38047000	chr11	38047000	10	0.202631286999587	0.139367816317726	0.589483152481587	0.672000220450929	4.59773575463893	0.00000427107210730913	0.00388154572441919	Intergenic	LOC_00022959
chr11:38081000	chr11	38081000	16	0.0689555961309434	0.0523052818642821	0.716736379794333	0.767518640763294	5.27331800332244	0.000000133979112712589	0.000240174800349195	Intergenic	LOC_00022960
chr11:41550000	chr11	41550000	11	0.321598521986082	0.240373161742924	0.143799818805723	0.970599980827254	4.43735741056413	0.00000910700098875011	0.00675847202238528	Intron	LOC_00023009
chr11:43569000	chr11	43569000	23	0.0655318881104533	0.0833278381120833	0.00578433586378463	0.000805152979066023	3.77160744719646	0.000162199286702844	0.0493000991444719	Intron	LOC_00023030
chr11:45201000	chr11	45201000	13	0.17785707585173	0.110816380898297	0.438544363783386	0.90354560124338	5.78680517707972	0.00000000717376978577285	0.0000193645983717692	Intron	LOC_00023049
chr11:45310000	chr11	45310000	6	0.298493968405867	0.133629240526702	0.351578013781008	0.927083487500154	5.47154134088428	0.0000000446138239860904	0.0000949648378411376	Exon	LOC_00023053
chr11:45863000	chr11	45863000	21	0.0985847083986047	0.111343424020165	0.0243384471190132	0.00335515826934864	4.05746358689253	0.0000496085488485364	0.0226117797531914	Intron	LOC_00023067
chr11:46764000	chr11	46764000	9	0.299640378714726	0.229731445596824	0.337137612169042	0.930717799190451	3.91292160204212	0.0000911861451901025	0.0339001234715707	Intron	LOC_00023076
chr11:47136000	chr11	47136000	24	0.11999147242433	0.154593759544789	0.0542282904709984	0.00875203013360908	3.80245466298648	0.000143269490454329	0.045701379015475	Intron	XLOC_016221U_lncRNA
chr11:48055000	chr11	48055000	7	0.20923761565805	0.0909935128340263	0.39166152835914	0.913873187567769	6.08384794376578	0.00000000117331886582381	0.00000384464326061652	Exon	LOC_00023097
chr11:49258000	chr11	49258000	5	0.0836610994036937	0.0389732055502829	0.811205757676311	0.585422077922078	4.80001330908405	0.00000158655086479405	0.00172809669222459	Intron	LOC_00023116
chr11:49337000	chr11	49337000	14	0.287724387966012	0.262426959062197	0.450517522227828	0.885869431494432	4.10234560288787	0.0000408982764939016	0.0197796510963996	Intron	LOC_00023116
chr11:49705000	chr11	49705000	11	0.230376526198059	0.143558584821043	0.0376197168150554	0.00757575757575758	5.32237412939755	0.000000102421651334198	0.000192693350507971	Promoter	LOC_00023121
chr11:51449000	chr11	51449000	29	0.126082813531975	0.179922111180154	0.00919879602953652	0.00156739811912226	3.77372589596307	0.000160827459466452	0.0489841075557129	Intergenic	LOC_00023137
chr11:53465000	chr11	53465000	23	0.177282951256689	0.222460379999649	0.59778185876039	0.735717813083624	3.82189028978589	0.000132432609412063	0.043580665789875	Intron	LOC_00023164
chr11:53777000	chr11	53777000	40	0.173506380193329	0.288828436486586	0.270741560971536	0.946906432211579	3.79931669233357	0.000145095585401386	0.0460820767985208	Intron	LOC_00023165
chr11:56114000	chr11	56114000	31	0.225549193502368	0.200662381684058	0.512509103265414	0.87607218999947	6.25829690203117	0.000000000389204328012494	0.00000143026043182064	Intron	LOC_00023195
chr11:57516000	chr11	57516000	12	0.403873547808912	0.284626232869242	0.0390829693097879	0.00833333333333333	4.91542538146508	0.000000885898889679106	0.00109656341462975	Intron	LOC_00023212
chr11:57972000	chr11	57972000	17	0.105771364675532	0.112178217673096	0.00782586494528592	0.00108932461873638	3.88762201583398	0.000101231103663634	0.0365211127334666	Intergenic	LOC_00023214
chr12:1427000	chr12	1427000	14	0.162197294420611	0.142598423401054	0.0760799828871101	0.0123071373071373	4.25591454876592	0.000020819621775027	0.0123042821639847	Intron	LOC_00025205
chr12:2852000	chr12	2852000	25	0.123068266935016	0.151019108895826	0.171108445240829	0.968653094483715	4.07459254113031	0.0000460949811625439	0.0213904829952562	Intron	LOC_00025222
chr12:5229000	chr12	5229000	28	0.129401463769017	0.152451339522259	0.0209812968333762	0.00327838827838828	4.49145404026532	0.00000707385669697388	0.00561594220283509	Intron	LOC_00025235
chr12:5348000	chr12	5348000	9	0.332879737897387	0.238459564643587	0.0427345594582738	0.00661375661375661	4.18787652818529	0.0000281576625629608	0.0152730942329927	Intron	LOC_00025237
chr12:7274000	chr12	7274000	12	0.155219964387109	0.116410409142306	0.00000000346619761090596	0	4.61898324468307	0.00000385624991663991	0.00357037083852172	Intron	LOC_00025259
chr12:7639000	chr12	7639000	25	0.230440434317893	0.255913392020355	0.438720958090903	0.883966502161932	4.5023129211535	0.00000672179149765482	0.00541609727339828	Intron	LOC_00025276
chr12:7782000	chr12	7782000	13	0.212461816034346	0.187729430545971	0.328938930487989	0.922146776437394	4.08056408397001	0.0000449265405816207	0.0210553399791148	Exon	LOC_00025281
chr12:9136000	chr12	9136000	10	0.114069803749834	0.0955574378367011	0.247806387750978	0.948771786492375	3.77490648832934	0.00016006769768915	0.0488777114629245	Intron	LOC_00025291
