chr	pos	mu1	mu2	diff	diff.se	stat	phi1	phi2	pval	fdr	postprob.overThreshold	annotation	direction	nearest_gene	dist_to_gene
chr12	21424531	0.372695211548385	0.862997296684655	-0.49030208513627	0.13792707093078	-3.55479226686639	0.0327442486145496	0.0325364627722539	0.00037827782983475	0.556290926227573	0.997680289073761	Intron	Hypo	LOC_00025470	0
chr25	33259445	0.834116816320455	0.248570201470319	0.585546614850136	0.172235317342009	3.39968958681925	0.0301552505967196	0.143369269852564	0.000674623929315701	0.770998776360802	0.997626404193187	Intron	Hyper	LOC_00004710	0
chr1	66467148	0.489722319886582	0.0401706143587436	0.449551705527839	0.123838246810907	3.63015237299245	0.0491750602478513	0.0365546123457966	0.000283253956522997	0.460575539061785	0.997623101065945	Intron	Hyper	LOC_00006473	0
chr16	19087392	0.242549500360622	0.739674097284442	-0.49712459692382	0.140741037463636	-3.53219363650255	0.0829930444616681	0.0300357905178141	0.000412127456420724	0.576402036952061	0.997622317160475	Intron	Hypo	LOC_00005051	0
chr20	37493767	0.766899942234569	0.220373185956318	0.546526756278251	0.159009107902913	3.43707831259545	0.0780414850285706	0.0470503738335469	0.000588025560180829	0.70732060059785	0.997532824937314	Intron	Hyper	LOC_00014736	0
chr25	16262006	0.188422116487108	0.637471841343414	-0.449049724856306	0.124519841480939	-3.60625037356031	0.030259031235534	0.0280477998578496	0.000310653415125598	0.481633201745114	0.997474999768119	Intron	Hypo	LOC_00004532	0
chr4	1029198	0.274727258160965	0.815836212833344	-0.541108954672378	0.157670875004831	-3.43188908322986	0.0775149848238245	0.0314519928783297	0.000599392647530311	0.709340411278474	0.997450160150929	Intergenic	Hypo	LOC_00003246	62
chr6	14858422	0.489478689070062	0.0187651516685767	0.470713537401486	0.132554138867233	3.55110403510639	0.0544565958711331	0.0493848689846179	0.000383618746925074	0.560027367773831	0.997426920110788	Intron	Hyper	LOC_00007445	0
chr9	28741586	0.370236023031992	0.910630736855578	-0.540394713823586	0.157833692245694	-3.42382355842232	0.101741001450721	0.0435140217727972	0.000617466971543812	0.722183592448902	0.997391404551227	Intergenic	Hypo	XLOC_042138U_lncRNA	2920
chr10	37430089	0.905236400289672	0.508019894560541	0.397216505729131	0.106635291675642	3.72500041484732	0.0436785657502264	0.0254008618603294	0.000195314900784738	0.368518680725921	0.997343478702801	Promoter	Hyper	LOC_00017307	0
chr2	23393466	0.447312608566253	0.0576471934282213	0.389665415138031	0.104234427779735	3.73835615965063	0.0339661579727054	0.0281318306643589	0.000185227419437717	0.360880719342126	0.997274823226756	Intergenic	Hyper	LOC_00013377	50981
chr28	21742563	0.180591215725726	0.674433807530582	-0.493842591804856	0.142140512054618	-3.4743268099041	0.0337457698503194	0.0334184207547662	0.000512136854903094	0.666492637679563	0.99721875491996	TE	Hypo	LOC_00020398	6323
chr5	36475948	0.384931717063301	0.0119920863660093	0.372939630697291	0.0984519837277335	3.78803571625988	0.0323102359809337	0.0512353571587573	0.000151843025162085	0.327205847644844	0.997217796856491	Intron	Hyper	LOC_00015485	0
chr8	22867904	0.525722947919123	0.0532396927698954	0.472483255149228	0.134467939188867	3.51372422303283	0.034602407059477	0.0372043745218898	0.00044187130490681	0.605303157406589	0.997207978460108	Intergenic	Hyper	XLOC_040914U_lncRNA	8634
chr1	71723166	0.598399715241787	0.983751990852671	-0.385352275610884	0.103171180991767	-3.73507671334724	0.0295453031777781	0.0492048901828014	0.000187657974057906	0.360880719342126	0.997162226114419	Intron	Hypo	LOC_00006549	0
chr28	28494228	0.372819796200814	0.835373748349332	-0.462553952148518	0.131163170648363	-3.52655360389683	0.0326814762179838	0.0293426325462013	0.000421005932077763	0.581750199693268	0.997155362217151	Exon	Hypo	LOC_00020520	0
chr26	19898554	0.099656545207708	0.60898913880271	-0.509332593595002	0.148229203664841	-3.43611502323554	0.0337517058629809	0.0366104258807195	0.000590120373791166	0.70732060059785	0.997142753508078	Intron	Hypo	LOC_00017900	0
chr13	38923172	0.671392350597868	0.161406712765648	0.509985637832219	0.148498939071707	3.43427125486708	0.0306612855290423	0.107099170804719	0.000594149304502194	0.70732060059785	0.997137564724854	Exon	Hyper	LOC_00010399	0
chr11	25968666	0.202937152242769	0.738250729827353	-0.535313577584584	0.157839688499957	-3.39150173617283	0.0985831447382532	0.0384410117901531	0.000695107227254048	0.774288433850599	0.997120204132265	Intron	Hypo	LOC_00022821	0
chr4	63686806	0.405208168724708	0.0141885179055217	0.391019650819186	0.105436852281615	3.70856718839442	0.0342638802646762	0.0507057612996439	0.000208435356072889	0.385991400134981	0.997112705427675	Intron	Hyper	LOC_00004098	0
chr25	5000156	0.859693713739891	0.404239843324078	0.455453870415813	0.128824739653938	3.53545345124934	0.0344212607351017	0.0296969203748077	0.000407075957775004	0.576402036952061	0.997110991729838	TE	Hyper	LOC_00004353	609
chr1	127828795	0.284450526470758	0.725345395336353	-0.440894868865595	0.123759186733313	-3.56252235089161	0.0331642372025663	0.0253897316508717	0.000367308625087338	0.546843257673921	0.997067116110937	Exon	Hypo	XLOC_013405U_lncRNA	0
chr1	55011445	0.472254205021892	0.0389508419414025	0.433303363080489	0.121088566234527	3.57840031106866	0.034994896378068	0.0355168030366344	0.000345703679116773	0.519855156566576	0.997048728742365	TE	Hyper	LOC_00006353	5394
chr4	35276947	0.260434970942811	0.707996286340253	-0.447561315397442	0.12643703062207	-3.53979615936439	0.0406280918583064	0.0264052081829495	0.000400436193340123	0.572789178824107	0.997017546638541	Intron	Hypo	LOC_00003764	0
chr5	65177067	0.780579401181723	0.231008278046849	0.549571123134874	0.163825022645606	3.35462259830558	0.144289817397882	0.0274292311830312	0.000794733283239406	0.819312663133408	0.997003905667262	TE	Hyper	LOC_00015989	12776
chr13	18642253	0.381649855258727	0.0138898251717775	0.36776003008695	0.0977893631929043	3.76073652674767	0.0306956158009372	0.0508109031769557	0.00016941379833143	0.349306800683361	0.996911383686633	Intron	Hyper	LOC_00010144	0
chr12	35771525	0.416304595658	0.0142560923775126	0.402048503280488	0.11044218038828	3.64035282413848	0.0417856100760047	0.0506987091307505	0.00027226470012876	0.4537745002146	0.996882790622294	Intron	Hyper	LOC_00025675	0
chr31	14829826	0.569172346314724	0.0890352408098198	0.480137105504904	0.139526469896236	3.44119009003793	0.0462131303742596	0.0366921754493738	0.000579161499912047	0.70732060059785	0.996795919799838	Exon	Hyper	LOC_00010924	0
chr8	38665119	0.491377339753643	0.930205407307217	-0.438828067553574	0.12445230911163	-3.52607412980951	0.0310651303889882	0.0428551282422565	0.000421768894777619	0.581750199693268	0.996768491841058	Intron	Hypo	LOC_00024388	0
chr20	41069215	0.268762802049474	0.774929583010469	-0.506166780960995	0.149947080012066	-3.37563613056197	0.0282083945510348	0.0986508579702339	0.000736452485562021	0.791884393077441	0.996649416427726	TE	Hypo	LOC_00014785	854
chr25	6950685	0.566843871045439	0.966355679776241	-0.399511808730802	0.110970219573729	-3.60017138170447	0.0316401730446938	0.0349869208410865	0.000318007507412616	0.487279877322196	0.996526267910524	Intergenic	Hypo	LOC_00004379	10884
chr4	41114960	0.134349522576834	0.58858071117755	-0.454231188600715	0.131333745619417	-3.45860225381068	0.0732722542554896	0.0287661786327747	0.000542986116561802	0.691702059314397	0.996515775913864	Intergenic	Hypo	LOC_00003842	25986
chr7	23256442	0.564946672051132	0.107554319540953	0.457392352510179	0.13273498714256	3.44590648145339	0.0322584871598342	0.0515369814388753	0.000569147285063625	0.702650969214352	0.996467733384427	Intron	Hyper	LOC_00002636	0
chr23	35062022	0.547637669077348	0.0206139633467271	0.527023705730621	0.15914999937149	3.3114904669301	0.0811309436676069	0.0491549119176021	0.000928004017837737	0.900000931202769	0.996394182788014	Intergenic	Hyper	LOC_00011573	752
chr9	34182352	0.505058895132399	0.0273918492982203	0.477667045834179	0.140684255471793	3.39531274649245	0.0351740814195591	0.0475350062012611	0.000685502472462279	0.774288433850599	0.996388210994678	Intergenic	Hyper	LOC_00000477	107992
chr28	31360075	0.433832789070053	0.925358838998395	-0.491526049928342	0.145883032356441	-3.36931610200822	0.0700780386296706	0.0456741608590828	0.000753549559592103	0.793210062728529	0.996385942719827	Intergenic	Hypo	XLOC_031824U_lncRNA	27948
chr5	20370573	0.470444925077614	0.878528701624802	-0.408083776547188	0.115025414355959	-3.54777054125037	0.0343667005551517	0.0264646851103331	0.000388506524542124	0.56305293411902	0.996306231652729	Promoter	Hypo	LOC_00015192	0
chr28	22986792	0.492997672918328	0.0812848318382389	0.411712841080089	0.116512640653823	3.53363239189944	0.0348368213323438	0.0535542934555757	0.000409890746130801	0.576402036952061	0.996273125944078	Intergenic	Hyper	LOC_00020418	44087
chr22	43885638	0.0964595039190403	0.529383519623821	-0.432924015704781	0.124626536572802	-3.47377073623388	0.0568234353282879	0.0287814117602536	0.000513199331013263	0.666492637679563	0.996232428868108	TE	Hypo	LOC_00008900	6300
chr11	53481699	0.731710802902884	0.252469673535324	0.479241129367561	0.142153952706595	3.37128247398587	0.0332471070628836	0.0309049028414497	0.00074819098953522	0.793210062728529	0.996205772694543	Intron	Hyper	LOC_00023164	0
chr10	42668916	0.377047654941954	0.858922382294979	-0.481874727353025	0.143402387506285	-3.36029780070367	0.0349291619861391	0.0341704743971733	0.000778584988681614	0.806823822467994	0.996151947318643	Exon	Hypo	LOC_00017359	0
chr12	47870464	0.529536381805541	0.018153790117779	0.511382591687762	0.154892893528236	3.30152391138938	0.08648503809879	0.0496162655704984	0.000961611380936042	0.920202278407696	0.996084886799544	Intron	Hyper	LOC_00025855	0
chr4	14619992	0.143634323694376	0.623862205829311	-0.480227882134935	0.143319976730275	-3.35073932532595	0.0326900723412393	0.0544116115587666	0.000805961319571085	0.822409509766413	0.996036780932267	Intergenic	Hypo	LOC_00003448	3828
chr6	59713946	0.716025107515418	0.182437523020825	0.533587584494593	0.163613776296264	3.2612631807263	0.0522519107606398	0.112163035258225	0.00110917040162095	0.984564400182823	0.996030089369596	TE	Hyper	LOC_00008028	1066
chr5	77210001	0.0202435415170625	0.394556871407742	-0.37431332989068	0.103405815088045	-3.61984797056115	0.0497503592914369	0.028969080243544	0.000294776158026193	0.46789866353364	0.996010706681312	Intergenic	Hypo	LOC_00016188	10160
chr9	28900558	0.399784201377698	0.902343449439606	-0.502559248061907	0.152074741890472	-3.30468585259123	0.0867270519341872	0.0300208663067505	0.000950829109329081	0.91425875897027	0.995978028718539	TE	Hypo	LOC_00000437	3503
chr8	60096291	0.370479225886341	0.800116503302408	-0.429637277416067	0.124539137191203	-3.44981735947353	0.0311934727718529	0.0293337316504567	0.000560965937629411	0.696852096434051	0.995948370808735	Promoter	Hypo	LOC_00024658	0
chr1	96083832	0.481219635945066	0.01990875025181	0.461310885693256	0.136562672471693	3.37801594933547	0.0574260052894341	0.0492215302931069	0.000730108459018283	0.791884393077441	0.995944274552389	Intron	Hyper	LOC_00006873	0
chr21	37770614	0.404826834435085	0.0156772398625189	0.389149594572567	0.109273877597425	3.56123167886685	0.034766133555489	0.0502131850782759	0.000369119198929897	0.546843257673921	0.995932507760254	Intron	Hyper	LOC_00012885	0
chr21	18344752	0.188412801442811	0.751752152316805	-0.563339350873994	0.175679611667689	-3.20662907622765	0.127226192300178	0.086276839390538	0.00134300039811162	0.984564400182823	0.995902655923902	Intron	Hypo	XLOC_026282U_lncRNA	0
chr5	42871125	0.919560290399945	0.488172016708745	0.4313882736912	0.125609422292537	3.43436237360061	0.0383378675248958	0.0360397550877478	0.000593949595491614	0.70732060059785	0.995844826800256	Exon	Hyper	LOC_00015611	0
chr11	46502298	0.512724492885532	0.925194038057104	-0.412469545171572	0.118485117949037	-3.48119284777168	0.0326102409263059	0.0280963699664706	0.000499185942828868	0.665581257105157	0.995828005438656	Exon	Hypo	LOC_00023073	0
chr9	18908373	0.535003252439883	0.0855486031617162	0.449454649278167	0.1325507541007	3.39081171078598	0.0359623431116421	0.0470209580238437	0.000696859590465539	0.774288433850599	0.995827227130479	Promoter	Hyper	LOC_00000283	1243
chr24	24063462	0.526978621060325	0.0281894775451531	0.498789143515172	0.151464050446924	3.29311900773417	0.100686617662427	0.0349204555896064	0.000990825259357354	0.942128194588784	0.995805524505452	Intron	Hyper	LOC_00016696	0
chr1	98833647	0.149242326680442	0.558182169587829	-0.408939842907387	0.117284055293259	-3.48674712760288	0.0298375740667408	0.02750492321559	0.000488933422335969	0.660720840994553	0.995789315044156	Exon	Hypo	LOC_00006919	0
chr11	60233536	0.810860374257192	0.335557142922465	0.475303231334727	0.142660718014946	3.33170362485439	0.0342961298726242	0.0310110767188865	0.000863161273283459	0.860794515465653	0.995767611921501	Intron	Hyper	LOC_00023235	0
chr29	26356840	0.640176942774246	0.987806554591752	-0.347629611817507	0.0941101091089101	-3.69386046949757	0.027270149355385	0.0503208669156761	0.000220875030541312	0.401590964620568	0.99574773110376	TE	Hypo	LOC_00019421	798
chr5	22621030	0.463397942405067	0.0198725840626952	0.443525358342372	0.130685034727907	3.39384964212478	0.0427284262802164	0.0489708847840303	0.000689175199984818	0.774288433850599	0.995729765512436	Promoter	Hyper	XLOC_037045U_lncRNA	157
chr3	68239057	0.544862141645734	0.0389581152603545	0.50590402638538	0.154556855338916	3.27325517380656	0.0994374428743765	0.0376625534207014	0.00106316449395626	0.981334848216049	0.995727581308425	Intron	Hyper	LOC_00018926	0
chr12	36251762	0.46807564396092	0.875402866612418	-0.407327222651498	0.117005635821113	-3.48126156311181	0.0346666481533415	0.0255595269782402	0.000499057887174853	0.665581257105157	0.99569514895219	Intron	Hypo	LOC_00025687	0
chr23	13433447	0.388401871206487	0.0168096057584592	0.371592265448027	0.103469781104655	3.59131198965405	0.0302216025210795	0.0500397611959837	0.000329017485374931	0.498511341477168	0.995668179603116	Intron	Hyper	LOC_00011271	0
chr21	9489955	0.452072591472991	0.0143112696644324	0.437761321808559	0.128851608094681	3.39740674006092	0.0436087557462998	0.0506934079097681	0.000680277711022808	0.773042853435009	0.995635500526066	TE	Hyper	LOC_00012472	567
chr8	64665765	0.457071398374305	0.0163767975539167	0.440694600820388	0.130158753042083	3.38582377689114	0.0508529281669731	0.0500087839051804	0.000709649390735368	0.782053630233719	0.995587908173476	Exon	Hyper	LOC_00024722	0
chr16	56097964	0.602036834016161	0.141071358524191	0.46096547549197	0.138414830576271	3.33031853286822	0.0331149930616641	0.0394308073107575	0.000867466862011654	0.860794515465653	0.995469696834786	Intron	Hyper	LOC_00005515	0
chr18	41671419	0.795197971837132	0.354219450050894	0.440978521786239	0.130854309511973	3.36999616925791	0.0481192242499961	0.0276403210530551	0.000751692286559243	0.793210062728529	0.995434643531448	Intron	Hyper	LOC_00021170	0
chr15	12102363	0.0941373719147312	0.484396765692487	-0.390259393777756	0.111356886946211	-3.50458246885317	0.0445993737716866	0.0267507938052848	0.000457323900846815	0.622209388907231	0.995432626499893	Exon	Hypo	LOC_00011764	0
chr12	58478088	0.879389659895895	0.466883039277163	0.412506620618732	0.120355970386744	3.42738809959499	0.0293812789535476	0.0297083542811728	0.000609417412571589	0.716961661848928	0.995301622968371	Intergenic	Hyper	LOC_00026022	14081
chr1	26572543	0.285385966312324	0.733115830879723	-0.4477298645674	0.134107146877739	-3.33859809108891	0.0554417228801559	0.0285822172736633	0.000842022954530545	0.846254225658839	0.995263941073839	Exon	Hypo	LOC_00005936	0
chr16	32037483	0.367343396870116	0.0140410636922948	0.353302333177822	0.097706264754091	3.61596397188061	0.0360981318616137	0.0507712770330766	0.000299231995050644	0.471231488268731	0.995237523529045	Intron	Hyper	LOC_00005277	0
chr2	51235547	0.108480359264181	0.696240258573505	-0.587759899309324	0.188905369781778	-3.11139858008429	0.0480386744264125	0.163033993757892	0.00186203423267662	0.984564400182823	0.995224905447916	Intergenic	Hypo	LOC_00013777	12406
chr27	8560917	0.686435065218501	0.221420701113525	0.465014364104976	0.141245799868569	3.29223498707699	0.0338322527867772	0.031648271972416	0.000993945245291168	0.942128194588784	0.995152080960484	Intron	Hyper	LOC_00024850	0
chr4	65102834	0.400992290895311	0.0153674991649227	0.385624791730389	0.110901904005017	3.47717016394005	0.0335145663036268	0.0503458181193564	0.00050673610269979	0.666492637679563	0.995000801614221	TE	Hyper	LOC_00004142	18575
chr8	8211230	0.488694316841109	0.0540190176297761	0.434675299211333	0.130071266073413	3.34182415788895	0.0327092900961223	0.0363841904199401	0.000832297692442597	0.840704739841007	0.994978884668536	Promoter	Hyper	LOC_00023951	0
chr15	1823269	0.515360290139118	0.0971484829026173	0.418211807236501	0.123890234032175	3.37566403440555	0.029460051268858	0.0457164407740602	0.000736377804866705	0.791884393077441	0.994907378726834	Promoter	Hyper	LOC_00011703	697
chr9	8281556	0.430262352260847	0.014920818353981	0.415341533906866	0.122890269887046	3.37977558588346	0.0322681550871542	0.0504632334406626	0.000725450374821796	0.791884393077441	0.994870407736058	Intron	Hyper	LOC_00000129	0
