chr	window	sample	mean_beta	n_cpgs	condition
chr17	4500000	C1	0.287687836211423	2901	Control
chr17	5500000	C1	12.6834081600649	8415	Control
chr17	6500000	C1	0.340449554999359	1922	Control
chr17	7500000	C1	0.343778716408211	15785	Control
chr17	8500000	C1	17.0497222075785	13849	Control
chr17	9500000	C1	1.87173515853041	15195	Control
chr17	10500000	C1	0.637489869396168	15678	Control
chr17	11500000	C1	18.9546306743511	13506	Control
chr17	12500000	C1	9.31570997722191	14502	Control
chr17	13500000	C1	23.4578755937866	13776	Control
chr17	14500000	C1	2.5158265931077	18659	Control
chr17	15500000	C1	1.04931384961565	19727	Control
chr17	16500000	C1	11.2255477350791	12339	Control
chr17	17500000	C1	3.22609381160221	17224	Control
chr17	18500000	C1	20.0945930372285	15537	Control
chr17	19500000	C1	16.3020709221031	18134	Control
chr17	20500000	C1	0.337603495617082	19702	Control
chr17	21500000	C1	36.7435601101878	12962	Control
chr17	22500000	C1	5.60947752280128	18427	Control
chr17	23500000	C1	15.8167416607097	17896	Control
chr17	24500000	C1	13.474937996479	17351	Control
chr17	25500000	C1	25.5640233052248	14190	Control
chr17	26500000	C1	16.1242772632727	13942	Control
chr17	27500000	C1	13.1927381372333	20042	Control
chr17	28500000	C1	11.8803107815488	20735	Control
chr17	29500000	C1	7.82652874979841	19465	Control
chr17	30500000	C1	12.0431883332092	19673	Control
chr17	31500000	C1	4.06023737763742	17334	Control
chr17	32500000	C1	19.8197579511546	17782	Control
chr17	33500000	C1	35.5758288613927	16570	Control
chr17	34500000	C1	7.2186709385781	14148	Control
chr17	35500000	C1	0.26706392761168	22032	Control
chr17	36500000	C1	14.3010875077219	17612	Control
chr17	37500000	C1	42.0693165515431	16182	Control
chr17	38500000	C1	35.5842664966017	9256	Control
chr17	39500000	C1	12.0137209051283	13439	Control
chr17	40500000	C1	41.0490597258038	8604	Control
chr17	41500000	C1	3.80166370962693	8944	Control
chr17	42500000	C1	19.1602624075129	13274	Control
chr17	43500000	C1	30.2870856945787	12799	Control
chr17	44500000	C1	0.301903763391485	14762	Control
chr17	45500000	C1	0.290703577876633	6271	Control
chr17	46500000	C1	0.322190606621327	15601	Control
chr17	47500000	C1	0.267788621932762	14334	Control
chr17	48500000	C1	0.561867954140454	16065	Control
chr17	49500000	C1	9.33872717412277	15143	Control
chr17	50500000	C1	7.90396545715755	19303	Control
chr17	51500000	C1	10.0515265970065	19826	Control
chr17	52500000	C1	0.284899606032168	18563	Control
chr17	53500000	C1	22.0497056159299	10994	Control
chr17	54500000	C1	20.6266438259246	16201	Control
chr17	55500000	C1	8.27711229640706	13557	Control
chr17	56500000	C1	21.0879195159132	9944	Control
chr17	57500000	C1	0.344805206587626	7329	Control
chr17	58500000	C1	32.3261604749007	6698	Control
chr17	59500000	C1	0.244661068449314	750	Control
chr18	500000	C1	32.9808953462027	7759	Control
chr18	1500000	C1	28.2971804083249	8101	Control
chr18	2500000	C1	16.3816502195856	13030	Control
chr18	3500000	C1	3.76829002473855	14363	Control
chr18	4500000	C1	0.467900667051435	18127	Control
chr18	5500000	C1	3.00283355470177	12145	Control
chr18	6500000	C1	28.3403734819346	15184	Control
chr18	7500000	C1	14.4873907281729	15052	Control
chr18	8500000	C1	40.8772942405728	16731	Control
chr18	9500000	C1	47.1511252672592	9323	Control
chr18	10500000	C1	16.6877405165813	8091	Control
chr18	11500000	C1	7.7406329289359	13069	Control
chr18	12500000	C1	0.514094535598652	4847	Control
chr18	13500000	C1	6.29309554135945	11869	Control
chr18	14500000	C1	27.6566251736585	16587	Control
chr18	15500000	C1	6.47260568937359	13780	Control
chr18	16500000	C1	0.28615025174454	13078	Control
chr18	17500000	C1	0.273552205197759	16221	Control
chr18	18500000	C1	10.5823131459279	19425	Control
chr18	19500000	C1	8.14417301417928	19225	Control
chr18	20500000	C1	10.0264025491085	14755	Control
chr18	21500000	C1	28.5088689776897	15460	Control
chr18	22500000	C1	0.372365456868979	18868	Control
chr18	23500000	C1	28.5457229132723	13031	Control
chr18	24500000	C1	15.1409255555371	18452	Control
chr18	25500000	C1	14.582548715565	11956	Control
chr18	26500000	C1	30.8552257509322	14778	Control
chr18	27500000	C1	15.6931612490912	17334	Control
chr18	28500000	C1	17.8003132392677	15417	Control
chr18	29500000	C1	33.0293304919111	13835	Control
chr18	30500000	C1	8.7151876606336	14971	Control
chr18	31500000	C1	10.2614439598255	20253	Control
chr18	32500000	C1	8.97233867389247	18247	Control
chr18	33500000	C1	3.2540613908059	13287	Control
chr18	34500000	C1	6.48640993547489	12829	Control
chr18	35500000	C1	18.8962625266962	16103	Control
chr18	36500000	C1	4.53530799337284	17922	Control
chr18	37500000	C1	0.317198563811426	17795	Control
chr18	38500000	C1	23.7371736369469	12502	Control
chr18	39500000	C1	8.64193250741318	16916	Control
chr18	40500000	C1	12.9267862637103	18854	Control
chr18	41500000	C1	7.60358586514289	19165	Control
chr18	42500000	C1	0.337122383276255	18199	Control
chr18	43500000	C1	18.2586902305102	16410	Control
chr18	44500000	C1	23.0740870050109	14327	Control
chr18	45500000	C1	23.333651558106	13301	Control
chr18	46500000	C1	0.313152921345901	12362	Control
chr18	47500000	C1	14.7519258293651	7614	Control
chr18	48500000	C1	20.0472027779495	10188	Control
chr18	49500000	C1	26.7624562306935	7343	Control
chr18	50500000	C1	20.9754356054799	5911	Control
chr18	51500000	C1	37.4419335172265	7316	Control
chr18	52500000	C1	9.17676551194734	3687	Control
chr18	53500000	C1	23.3075729350345	1127	Control
chr19	500000	C1	30.2401663703675	7632	Control
chr19	1500000	C1	47.5966140431918	9492	Control
chr19	2500000	C1	32.8878906226487	5130	Control
chr19	3500000	C1	14.8685855494787	8085	Control
chr19	4500000	C1	0.436908388590549	6244	Control
chr19	5500000	C1	10.0192322595875	15288	Control
chr19	6500000	C1	19.3413960622055	15542	Control
chr19	7500000	C1	26.4052908300469	15536	Control
chr19	8500000	C1	24.2731621397433	15473	Control
chr19	9500000	C1	29.875826570227	18665	Control
chr19	10500000	C1	36.5940450499398	15503	Control
chr19	11500000	C1	2.86010662330164	13868	Control
chr19	12500000	C1	9.76815008065127	16211	Control
chr19	13500000	C1	7.949890602001	19282	Control
chr19	14500000	C1	15.3782524773808	13734	Control
chr19	15500000	C1	19.527251321935	20857	Control
chr19	16500000	C1	41.8487823987847	16246	Control
chr19	17500000	C1	4.31093577227109	17297	Control
chr19	18500000	C1	2.17938215746245	16291	Control
chr19	19500000	C1	1.58501633544917	4522	Control
chr19	20500000	C1	7.45504819274228	13170	Control
chr19	21500000	C1	29.1399097581816	16703	Control
chr19	22500000	C1	24.3867099885329	16547	Control
chr19	23500000	C1	7.93887251791405	11809	Control
chr19	24500000	C1	8.07226242479127	21899	Control
chr19	25500000	C1	23.4038884486438	14710	Control
chr19	26500000	C1	9.3913532560729	14611	Control
chr19	27500000	C1	11.7473358669594	18841	Control
chr19	28500000	C1	36.842872452025	17536	Control
chr19	29500000	C1	6.53217577016092	16222	Control
chr19	30500000	C1	9.68122912920255	15021	Control
chr19	31500000	C1	22.0991128126918	14080	Control
chr19	32500000	C1	8.57120045821992	14990	Control
chr19	33500000	C1	21.3522225226232	17507	Control
chr19	34500000	C1	19.758430595875	17663	Control
chr19	35500000	C1	13.8586762343535	15958	Control
chr19	36500000	C1	18.5386338060684	15909	Control
chr19	37500000	C1	9.39716840545761	15312	Control
chr19	38500000	C1	13.0975250097698	15670	Control
chr19	39500000	C1	18.5649515721987	18133	Control
chr19	40500000	C1	15.7436724074183	14203	Control
chr19	41500000	C1	35.5270732293372	8836	Control
chr19	42500000	C1	6.18321532486169	13666	Control
chr19	43500000	C1	12.9264389876476	15006	Control
chr19	44500000	C1	5.26406970353639	9850	Control
chr19	45500000	C1	0.291498118448329	11402	Control
chr19	46500000	C1	8.29083611689116	6434	Control
chr19	47500000	C1	0.784081440314601	7520	Control
chr19	48500000	C1	24.354611727614	5127	Control
chr19	49500000	C1	52.4904899030375	7471	Control
chr19	50500000	C1	32.6972736578583	6427	Control
chr2	500000	C1	18.1155752703982	9333	Control
chr2	1500000	C1	22.3878505169272	9246	Control
chr2	2500000	C1	0.359587074031572	4560	Control
chr2	3500000	C1	0.286715302048705	3319	Control
chr2	4500000	C1	10.8585374118085	8400	Control
chr2	5500000	C1	20.3027495567383	10521	Control
chr2	6500000	C1	23.044894625162	12284	Control
chr2	7500000	C1	0.451994623159799	15287	Control
chr2	8500000	C1	0.263440009545667	10934	Control
chr2	9500000	C1	42.4383465959711	11729	Control
chr2	10500000	C1	31.2780879589177	11287	Control
chr2	11500000	C1	19.6011499697702	14138	Control
chr2	12500000	C1	14.8737002715273	14671	Control
chr2	13500000	C1	26.9955785616406	12932	Control
chr2	14500000	C1	25.2368745989739	13165	Control
chr2	15500000	C1	27.0086940227863	17104	Control
chr2	16500000	C1	37.1814847617211	16386	Control
chr2	17500000	C1	20.1173611015668	14701	Control
chr2	18500000	C1	22.4128494075828	17572	Control
chr2	19500000	C1	20.322825182167	18449	Control
chr2	20500000	C1	17.8467218887547	14995	Control
chr2	21500000	C1	9.28011284352221	16931	Control
chr2	22500000	C1	15.947732096188	19169	Control
chr2	23500000	C1	20.0601281768872	17885	Control
chr2	24500000	C1	2.76269609604146	17241	Control
chr2	25500000	C1	12.9987357898685	13267	Control
chr2	26500000	C1	5.8571219320427	13855	Control
chr2	27500000	C1	19.0355538138794	14168	Control
chr2	28500000	C1	12.0608924057236	14552	Control
chr2	29500000	C1	7.08963397451702	15977	Control
chr2	30500000	C1	0.262779247819303	20114	Control
chr2	31500000	C1	11.6276974372336	17775	Control
chr2	32500000	C1	5.1742685031404	17024	Control
chr2	33500000	C1	45.5480955926136	16831	Control
chr2	34500000	C1	17.0375647382511	19406	Control
chr2	35500000	C1	16.6246585253966	15150	Control
chr2	36500000	C1	10.17329225978	16660	Control
chr2	37500000	C1	23.1017692554895	19779	Control
chr2	38500000	C1	36.8690742994684	15709	Control
chr2	39500000	C1	0.981945187765128	21420	Control
chr2	40500000	C1	32.693294160193	13745	Control
chr2	41500000	C1	2.76843939195852	10573	Control
chr2	42500000	C1	8.32547362059215	15516	Control
chr2	43500000	C1	8.57492324330361	12108	Control
chr2	44500000	C1	38.6375707887907	13090	Control
chr2	45500000	C1	37.3016289487785	17250	Control
chr2	46500000	C1	54.0691968080956	15164	Control
chr2	47500000	C1	17.4723987717616	10194	Control
chr2	48500000	C1	29.5332522680839	16273	Control
chr2	49500000	C1	6.05279834565017	17420	Control
chr2	50500000	C1	36.0547393964647	16199	Control
chr2	51500000	C1	15.6428107136331	19440	Control
chr2	52500000	C1	18.0098168626206	17849	Control
chr2	53500000	C1	16.2974957287379	16639	Control
chr2	54500000	C1	12.6980488093145	14563	Control
chr2	55500000	C1	34.6418320422391	15343	Control
chr2	56500000	C1	21.3365968878404	18091	Control
chr2	57500000	C1	24.7134987346422	18808	Control
chr2	58500000	C1	29.3870595386005	17767	Control
chr2	59500000	C1	22.2269609365484	15570	Control
chr2	60500000	C1	21.8073951071961	16307	Control
chr2	61500000	C1	19.1944665370306	16019	Control
chr2	62500000	C1	11.1834096736624	18889	Control
chr2	63500000	C1	33.9630296029215	17013	Control
chr2	64500000	C1	27.0310142396635	15434	Control
chr2	65500000	C1	21.030094408596	8047	Control
chr2	66500000	C1	19.86711143606	15643	Control
chr2	67500000	C1	22.9599667500634	16836	Control
chr2	68500000	C1	35.0980461093513	13763	Control
chr2	69500000	C1	5.88225231837672	16179	Control
chr2	70500000	C1	10.6138644986811	15265	Control
chr2	71500000	C1	11.35937407055	12475	Control
chr2	72500000	C1	25.0583531633193	13092	Control
chr2	73500000	C1	16.937668726576	16825	Control
chr2	74500000	C1	2.53503033793316	11499	Control
chr2	75500000	C1	29.8839570134896	12658	Control
chr2	76500000	C1	32.9224810257041	9026	Control
chr2	77500000	C1	32.5607282403227	5550	Control
chr2	78500000	C1	16.0456768220276	4377	Control
chr20	500000	C1	50.5589238925875	8546	Control
chr20	1500000	C1	23.1632301060595	1776	Control
chr20	2500000	C1	0.369050100907219	15405	Control
chr20	3500000	C1	25.1361352638578	16904	Control
chr20	4500000	C1	25.4978503673604	16998	Control
chr20	5500000	C1	19.2167453906505	18698	Control
chr20	6500000	C1	20.8808683182763	16756	Control
chr20	7500000	C1	52.2545651204121	14109	Control
chr20	8500000	C1	35.1364374311712	16624	Control
chr20	9500000	C1	16.4474444916638	17663	Control
chr20	10500000	C1	18.6171156003276	11274	Control
chr20	11500000	C1	27.4690049252736	13150	Control
chr20	12500000	C1	7.62118069381517	6332	Control
chr20	13500000	C1	46.3801200749974	10095	Control
chr20	14500000	C1	31.1191795735545	13442	Control
chr20	15500000	C1	28.7509324494386	9343	Control
chr20	16500000	C1	4.46272732752377	6421	Control
chr20	17500000	C1	1.98988727366629	11148	Control
chr20	18500000	C1	19.1106452529727	17986	Control
chr20	19500000	C1	9.30593911204043	15147	Control
chr20	20500000	C1	19.9629347083567	17431	Control
chr20	21500000	C1	17.1882328266471	14623	Control
chr20	22500000	C1	11.6035286452376	15568	Control
chr20	23500000	C1	28.079506962569	11958	Control
chr20	24500000	C1	5.78356453137204	16683	Control
chr20	25500000	C1	21.9191039074596	18011	Control
chr20	26500000	C1	18.0278077690596	14508	Control
chr20	27500000	C1	7.21127806850561	14161	Control
chr20	28500000	C1	11.4520914466498	20830	Control
chr20	29500000	C1	5.36085547898934	16878	Control
chr20	30500000	C1	0.304100046246267	16215	Control
chr20	31500000	C1	0.283552531177843	17004	Control
chr20	32500000	C1	0.276633646091401	10177	Control
chr20	33500000	C1	0.271439993222877	15409	Control
chr20	34500000	C1	0.290110841330854	13190	Control
chr20	35500000	C1	3.67870972922455	20285	Control
chr20	36500000	C1	0.319729385173149	18648	Control
chr20	37500000	C1	15.5500840347924	17806	Control
chr20	38500000	C1	10.4938399614152	19713	Control
chr20	39500000	C1	3.70719009879412	8838	Control
chr20	40500000	C1	11.5841388388063	14969	Control
chr20	41500000	C1	17.4135924417581	19588	Control
chr20	42500000	C1	21.0798670039807	17590	Control
chr20	43500000	C1	10.7160438254681	20676	Control
chr20	44500000	C1	12.7669826513776	13640	Control
chr20	45500000	C1	8.11496495852068	19681	Control
chr20	46500000	C1	6.09429254097613	17978	Control
chr20	47500000	C1	7.29931405266172	13777	Control
chr20	48500000	C1	10.5787341598633	10980	Control
chr20	49500000	C1	20.872871940656	5305	Control
chr20	50500000	C1	43.4695109750578	6005	Control
chr20	51500000	C1	23.0725281469941	5536	Control
chr20	52500000	C1	0.475457884648611	86	Control
chr21	500000	C1	0.320475472512709	2583	Control
chr21	1500000	C1	0.32758284838684	3010	Control
chr21	2500000	C1	37.8445518054469	5210	Control
chr21	3500000	C1	44.6276539300888	3275	Control
chr21	4500000	C1	0.336673228749609	184	Control
chr21	5500000	C1	30.0753959937053	3208	Control
chr21	6500000	C1	39.0245868688242	4599	Control
chr21	7500000	C1	42.0471791781363	10335	Control
chr21	8500000	C1	5.25534847863083	8238	Control
chr21	9500000	C1	9.15444945392817	15450	Control
chr21	10500000	C1	6.09647026089731	13895	Control
chr21	11500000	C1	9.19726023925162	15491	Control
chr21	12500000	C1	17.6967738318462	15773	Control
chr21	13500000	C1	9.09680216011326	11003	Control
chr21	14500000	C1	17.611130315246	16694	Control
chr21	15500000	C1	12.4590411757407	15744	Control
chr21	16500000	C1	11.1975357755773	14349	Control
chr21	17500000	C1	10.0299421437061	14471	Control
chr21	18500000	C1	33.8683444022824	17999	Control
chr21	19500000	C1	4.71226112503255	19134	Control
chr21	20500000	C1	10.2031388270331	19483	Control
chr21	21500000	C1	24.4291545005941	15216	Control
chr21	22500000	C1	24.0492826207249	14001	Control
chr21	23500000	C1	12.0687307668793	14856	Control
chr21	24500000	C1	24.1063711710288	18694	Control
chr21	25500000	C1	26.4132296948375	16979	Control
chr21	26500000	C1	13.5719612990763	16617	Control
chr21	27500000	C1	25.6014792854633	17096	Control
chr21	28500000	C1	11.5220787362172	17278	Control
chr21	29500000	C1	16.6918416639217	17283	Control
chr21	30500000	C1	23.4381377432662	17885	Control
chr21	31500000	C1	9.78091571946147	17474	Control
chr21	32500000	C1	40.2156223356138	17768	Control
chr21	33500000	C1	26.7217534368744	13355	Control
chr21	34500000	C1	27.8961629865412	9753	Control
chr21	35500000	C1	16.9919340888034	11946	Control
chr21	36500000	C1	35.9135628428854	7392	Control
chr21	37500000	C1	30.9293780501376	14226	Control
chr21	38500000	C1	25.223135781932	20286	Control
chr21	39500000	C1	7.02553428918954	10225	Control
chr21	40500000	C1	8.16244073782827	10321	Control
chr21	41500000	C1	26.9389221908421	12999	Control
chr21	42500000	C1	12.8746860191272	8629	Control
chr21	43500000	C1	11.7977412158582	19734	Control
chr21	44500000	C1	15.9000614830946	9411	Control
chr21	45500000	C1	22.1256329387041	17045	Control
chr21	46500000	C1	15.5581194352969	20377	Control
chr21	47500000	C1	3.22246399454599	13406	Control
chr21	48500000	C1	10.703635443487	15022	Control
chr21	49500000	C1	19.180525765501	18187	Control
chr21	50500000	C1	27.7803010692439	14507	Control
chr21	51500000	C1	29.3042516237009	7784	Control
chr21	52500000	C1	39.3794466304802	5600	Control
chr22	500000	C1	4.60878243938847	8070	Control
chr22	1500000	C1	23.424518780666	6011	Control
chr22	2500000	C1	27.0946432156857	6256	Control
chr22	3500000	C1	10.07474585057	5625	Control
chr22	4500000	C1	0.541270411163523	16450	Control
chr22	5500000	C1	19.3492409736676	13059	Control
chr22	6500000	C1	0.330913225077496	16804	Control
chr22	7500000	C1	0.269204284782085	20748	Control
chr22	8500000	C1	13.3575847477468	16747	Control
chr22	9500000	C1	8.83359516485351	18015	Control
chr22	10500000	C1	51.9737993716142	13564	Control
chr22	11500000	C1	55.0856090246385	15617	Control
chr22	12500000	C1	21.3397514603683	19389	Control
chr22	13500000	C1	7.418766674473	14153	Control
chr22	14500000	C1	4.36191534503422	13512	Control
chr22	15500000	C1	4.7336198829867	19753	Control
chr22	16500000	C1	9.88074899973948	16432	Control
chr22	17500000	C1	1.97122992135639	19077	Control
chr22	18500000	C1	20.7972983711632	18692	Control
chr22	19500000	C1	0.268057175786306	18089	Control
chr22	20500000	C1	30.6112573418587	18191	Control
chr22	21500000	C1	22.7087344574462	19100	Control
chr22	22500000	C1	7.98006449102106	20368	Control
