chr	start	end	length	nCG	meanMethy1	meanMethy2	diff.Methy	areaStat
chr2	78056279	78056370	92	5	0.667539461076189	0.870587794787827	-0.203048333711638	-19.1004534571982
chr18	23695059	23695139	81	5	0.482505103959339	0.295271589806462	0.187233514152877	19.0888329623882
chr12	54737303	54737439	137	4	0.257584492307683	0.0472078883248397	0.210376603982843	19.0617699838518
chr16	27854537	27854701	165	5	0.341509675936927	0.575697946022939	-0.234188270086013	-19.0556706484736
chr24	11682200	11682341	142	5	0.562455146918339	0.292623226826112	0.269831920092227	19.0033347454726
chr6	39809149	39809277	129	4	0.29186173074692	0.581692514804229	-0.289830784057309	-18.9989004322619
chr3	6897125	6897287	163	5	0.59758998946972	0.782969107353358	-0.185379117883639	-18.9749395193306
chr2	48563699	48564035	337	5	0.598334289523146	0.306725159158049	0.291609130365097	18.9402165235461
chr1	16051068	16051261	194	4	0.431276866623095	0.175486596238146	0.255790270384948	18.9188843831559
chr17	24173003	24173155	153	4	0.242403759760776	0.575702504609776	-0.333298744849	-18.9149630916431
chr29	9242162	9242445	284	4	0.273186811461285	0.0275313469191931	0.245655464542092	18.9112951040102
chr11	21294731	21295088	358	5	0.333873477507617	0.581916403949119	-0.248042926441502	-18.9103294571181
chr14	10251320	10251486	167	4	0.211981518432525	0.00643266707999185	0.205548851352533	18.9025732661568
chr3	25223092	25223220	129	4	0.386073504296936	0.0935393377439676	0.292534166552969	18.9017735849361
chr16	55720902	55721213	312	5	0.514250734627088	0.778484870942384	-0.264234136315296	-18.8911764061636
chr20	23536162	23536312	151	4	0.324150909084427	0.0996765518671007	0.224474357217327	18.889667234629
chr2	75080960	75081023	64	4	0.342294710470919	0.00497399783253551	0.337320712638384	18.8601475605606
chr13	8826629	8826773	145	5	0.613741901710791	0.347904084934862	0.26583781677593	18.8550354487521
chr1	31669939	31670098	160	4	0.258169594575377	0.575261049335947	-0.31709145476057	-18.8350575683473
chr1	39346631	39346777	147	4	0.50245518515921	0.157016776107083	0.345438409052127	18.8281365893287
chr2	50049707	50049924	218	4	0.520131954435891	0.741503698581689	-0.221371744145799	-18.7640025236009
chr14	26137638	26137782	145	5	0.847832703638975	0.643721100057135	0.20411160358184	18.7609120776819
chr15	22254123	22254175	53	5	0.749094938135984	0.534662149580868	0.214432788555116	18.7497648091421
chr3	41431064	41431290	227	5	0.453318235448091	0.683080512261286	-0.229762276813196	-18.7094241950878
chr8	62668966	62669205	240	5	0.512986939952426	0.762720157262011	-0.249733217309585	-18.6973971728201
chr2	33850132	33850227	96	4	0.122368456039971	0.352939457083795	-0.230571001043824	-18.6952517075767
chr5	19298111	19298449	339	5	0.242200306451578	0.539901581228954	-0.297701274777376	-18.6881878322778
chr2	15399860	15399954	95	5	0.257743377302321	0.0639195827328105	0.19382379456951	18.6801390121631
chr6	4153461	4153681	221	5	0.465980987245942	0.694548943305113	-0.228567956059171	-18.6695316848034
chr10	39073920	39074038	119	5	0.433709002461677	0.695067378679563	-0.261358376217885	-18.66026569427
chr29	9810548	9810602	55	4	0.285354078278329	0.0259322905357108	0.259421787742618	18.6559630796797
chr1	78716977	78717104	128	4	0.101694555983896	0.27129092295826	-0.169596366974364	-18.6494647264472
chr24	10586939	10587206	268	5	0.480019933759719	0.193431202338819	0.2865887314209	18.6240660128285
chr14	8609012	8609275	264	4	0.251035311626639	0.00469192662725551	0.246343384999384	18.586064270488
chr17	53621518	53621735	218	4	0.279661558740561	0.620843691038626	-0.341182132298066	-18.5837864211766
chr7	29216456	29216858	403	5	0.475855407262436	0.201912474167111	0.273942933095326	18.5724787243382
chr4	30880656	30880793	138	4	0.28586041303504	0.0653923210798409	0.220468091955199	18.5441299823854
chr16	29846021	29846106	86	5	0.432766825806858	0.196735083435553	0.236031742371305	18.5429463067225
chr3	69665015	69665275	261	4	0.42745587155225	0.112390731733988	0.315065139818262	18.5406376529516
chr19	35434969	35435219	251	5	0.633881480084101	0.410106278214912	0.223775201869189	18.538368694316
chr28	2323165	2323371	207	4	0.2721310623829	0.0347164599192886	0.237414602463611	18.5227127509902
chr9	68655960	68656234	275	5	0.359565829054203	0.59924687159643	-0.239681042542227	-18.4904184624165
chr19	1371393	1371491	99	5	0.37548242503631	0.161412315212313	0.214070109823997	18.4758103418573
chr9	64115261	64115477	217	4	0.304112239392771	0.69230916291979	-0.388196923527018	-18.4477750658006
chr7	24724700	24724772	73	5	0.365705635010979	0.649571889149734	-0.283866254138755	-18.4432374295503
chr14	28221622	28221845	224	5	0.742640020240366	0.519898428322142	0.222741591918224	18.4367938201503
chr1	127339952	127340063	112	4	0.380737296885459	0.17506181117773	0.205675485707729	18.4201047727634
chr5	64740637	64740863	227	4	0.562683717167398	0.249015851233308	0.31366786593409	18.3857759008066
chr5	39696922	39697170	249	5	0.379203996975346	0.131473833781183	0.247730163194163	18.371456968908
chr2	23600057	23600175	119	4	0.455893559299092	0.682523603023917	-0.226630043724825	-18.3675643250429
chr6	72154270	72154420	151	4	0.229387164543606	0.430174184299817	-0.200787019756211	-18.3599885844923
chr1	63143184	63143332	149	4	0.236907002844055	0.0139856069013014	0.222921395942753	18.3303230721907
chr23	13718223	13718352	130	4	0.0634054934252375	0.261381619401112	-0.197976125975875	-18.3275302750546
chr2	50127688	50127852	165	4	0.308490695613322	0.473323245634529	-0.164832550021207	-18.3271511970581
chr23	1224080	1224161	82	4	0.212955504830326	0.0321109513735978	0.180844553456728	18.3232544317824
chr5	34884396	34884610	215	4	0.423462371421907	0.706759950341587	-0.28329757891968	-18.3214959101378
chr10	49458984	49459119	136	4	0.42664326901703	0.632411384683192	-0.205768115666162	-18.3182766527542
chr15	52507320	52507488	169	4	0.23680002774151	0.0256783678644409	0.211121659877069	18.2914757195089
chr1	110960027	110960123	97	4	0.205278713444998	0.0254113163411152	0.179867397103883	18.2667769218228
chr11	29343669	29343747	79	4	0.821042631186279	0.635464871907786	0.185577759278493	18.243405219695
chr14	32558908	32559079	172	4	0.426903937413986	0.221133689985382	0.205770247428603	18.2377586795303
chr27	5041987	5042502	516	5	0.310589033768484	0.090696990519056	0.219892043249428	18.2172176755832
chr5	25096235	25096358	124	4	0.318290741042074	0.103056255896513	0.215234485145562	18.2108922693641
chr4	64140149	64140374	226	4	0.174699365617662	0.458851785083183	-0.284152419465521	-18.2016076889534
chr16	46175791	46176002	212	4	0.258141701501446	0.447584309019505	-0.189442607518059	-18.1960118149105
chr24	36850926	36851038	113	5	0.497564187996402	0.717162204748252	-0.219598016751851	-18.1610665697461
chr1	68659298	68659407	110	4	0.127734409935516	0.303052451514538	-0.175318041579022	-18.1574049665713
chr17	41005159	41005317	159	5	0.551717000497139	0.775836466055317	-0.224119465558177	-18.1199545268565
chr11	31076499	31076680	182	5	0.246937097566286	0.473479411216462	-0.226542313650176	-18.0714594317974
chr24	35523066	35523146	81	4	0.632254649798662	0.864983680750072	-0.23272903095141	-18.0611575616703
chr4	5488470	5488573	104	4	0.50417270875591	0.157474523521945	0.346698185233965	18.0566382778655
chr13	25187005	25187161	157	4	0.464923672571431	0.749625451380205	-0.284701778808774	-18.054499751578
chr30	10094235	10094533	299	5	0.763071945258945	0.484231756502628	0.278840188756316	18.0231055360207
chr1	30164485	30164655	171	4	0.724796214794567	0.390582575235544	0.334213639559023	18.0079742185657
chr5	30133772	30133883	112	5	0.273899304980721	0.478372893010176	-0.204473588029455	-18.0045919571409
chr18	18696388	18696713	326	5	0.508920928950274	0.725470375149533	-0.216549446199258	-17.9878638810607
chr5	49967026	49967194	169	5	0.131470069824647	0.354409253696738	-0.222939183872091	-17.9834933944295
chr20	3250892	3251020	129	4	0.380381786161135	0.15648208219452	0.223899703966615	17.9402190713935
chr7	4326156	4326226	71	4	0.267194294516539	0.0646500159308529	0.202544278585686	17.9103307747343
chr13	54554032	54554149	118	5	0.465818039083973	0.261840863366119	0.203977175717855	17.9075625335201
chr14	49157863	49157918	56	4	0.264295899457261	0.0840019801510336	0.180293919306228	17.8532695283198
chr19	30403353	30406047	2695	5	0.388326527278862	0.640166063024899	-0.251839535746037	-17.8177469782101
chr1	45527176	45527228	53	5	0.403933116406367	0.611838550803055	-0.207905434396689	-17.8012546470314
chr6	7419549	7419611	63	4	0.394396477093239	0.174997178954271	0.219399298138968	17.8009482005964
chr7	17625779	17625869	91	4	0.79901395397156	0.625093419358384	0.173920534613176	17.7545442916978
chr19	974531	974639	109	4	0.267275650068946	0.0806877340901779	0.186587915978769	17.7480091826803
chr5	22739568	22739662	95	5	0.242430154815155	0.631855502887226	-0.389425348072072	-17.745613955119
chr22	23188687	23188840	154	5	0.385293552974362	0.603174223503503	-0.21788067052914	-17.7438227592177
chr21	18172149	18172236	88	5	0.42790619648787	0.663322892740356	-0.235416696252486	-17.7129911064809
chr1	28016566	28016942	377	4	0.415394325197985	0.138845504383652	0.276548820814333	17.6948960721712
chr9	16529077	16529146	70	4	0.698750624339873	0.872252555998643	-0.17350193165877	-17.6661846763448
chr22	16298458	16298748	291	5	0.35382354217791	0.590165170399102	-0.236341628221192	-17.6635062704212
chr1	72109352	72109431	80	4	0.451776776808751	0.750376243470167	-0.298599466661416	-17.6629989458884
chr20	8333306	8333560	255	4	0.475259310969178	0.2156745149058	0.259584796063378	17.5996641505068
chr1	6771215	6771302	88	4	0.204628698685607	0.02584811088946	0.178780587796147	17.57013467834
chr26	18513431	18513796	366	5	0.572856465011117	0.313204939568702	0.259651525442415	17.5629936433896
chr9	70897571	70897906	336	5	0.664077485570301	0.395274840593893	0.268802644976408	17.5352745360624
chr26	20425981	20426141	161	5	0.171634586806327	0.385504240836449	-0.213869654030122	-17.5318038632702
chr20	18458621	18458844	224	5	0.63809313117013	0.36280770676246	0.275285424407671	17.5054603209338
chr20	7950918	7951032	115	4	0.287630617560859	0.0953816603801406	0.192248957180718	17.4791687612842
chr9	46519607	46519710	104	4	0.436780616851474	0.247697937288297	0.189082679563178	17.4697658189336
chr3	6196818	6196892	75	4	0.32536791784216	0.110838290787102	0.214529627055058	17.4420074012629
chr9	43592617	43592810	194	4	0.368413308813618	0.648587019747339	-0.280173710933721	-17.3268377366405
chr28	532718	532776	59	4	0.414779588465488	0.114458757872224	0.300320830593264	17.3154603405146
chr6	36826941	36827043	103	4	0.444952293930525	0.183411466461167	0.261540827469358	17.3137032855961
chr3	33194279	33194498	220	5	0.557976634310939	0.787593228339839	-0.2296165940289	-17.3133550567608
chr20	390029	390278	250	4	0.411092537493904	0.130453866090928	0.280638671402976	17.3035634476051
chr21	19305304	19305371	68	4	0.171710051160991	0.367636918244809	-0.195926867083817	-17.2990571567604
chr13	25948942	25949089	148	4	0.510786359163847	0.687658923395405	-0.176872564231558	-17.2976644314393
chr13	9330520	9330774	255	5	0.459636353643403	0.687413353515692	-0.227776999872289	-17.2895554804176
chr13	18836889	18837110	222	5	0.394827574408024	0.630689952670101	-0.235862378262077	-17.2713104118739
chr1	110436216	110436548	333	4	0.607380631476917	0.881250439313162	-0.273869807836246	-17.2659370791826
chr4	14619857	14620049	193	4	0.216632401943452	0.548671906431962	-0.33203950448851	-17.2335798938744
chr20	23457229	23457314	86	4	0.408996378416984	0.689619929532749	-0.280623551115765	-17.2230463088082
chr1	38986689	38986985	297	5	0.345996945823635	0.57988737498352	-0.233890429159885	-17.1925813546912
chr6	31942005	31942234	230	5	0.467758189426853	0.679506968917748	-0.211748779490895	-17.1770236241089
chr10	22854941	22855176	236	4	0.149910777798784	0.409116588570904	-0.259205810772119	-17.1725663057188
chr4	48119194	48119388	195	4	0.43057128239763	0.154086524724344	0.276484757673286	17.1574866855116
chr29	22489436	22489504	69	5	0.314971913556252	0.578311736463294	-0.263339822907042	-17.1543248095654
chr31	16210403	16210629	227	5	0.388650061654423	0.678491661569634	-0.289841599915211	-17.1447879221645
chr6	24263474	24263593	120	4	0.281203960453322	0.0969344677162475	0.184269492737075	17.0774072922492
chr6	26618700	26618772	73	4	0.377392699717819	0.0965643277390442	0.280828371978775	17.0759559349444
chr13	47350216	47350403	188	4	0.112982890740174	0.306591246414089	-0.193608355673915	-17.0490563403644
chr1	96132490	96132577	88	4	0.497892446234964	0.675626824724057	-0.177734378489093	-17.0468960225961
chr5	43652718	43652830	113	5	0.177274193903874	0.408502490741469	-0.231228296837595	-17.0125364782496
chr3	4612559	4612721	163	4	0.260505947636314	0.519673484538831	-0.259167536902517	-16.9795981921944
chr24	36851094	36851150	57	4	0.493870199293357	0.703416992535587	-0.209546793242229	-16.9629023543659
chr26	24312433	24312746	314	5	0.321264761021123	0.60158384452298	-0.280319083501857	-16.9411993744863
chr8	5838494	5838565	72	4	0.212731827528474	0.00769215029156432	0.205039677236909	16.9390524699453
chr23	45128649	45128707	59	4	0.634709978887036	0.808513173993154	-0.173803195106118	-16.9321784650886
chr2	23895788	23895860	73	4	0.865130626560513	0.664638905365163	0.20049172119535	16.9229196127041
chr1	26553800	26554276	477	5	0.512045214926089	0.736241107025102	-0.224195892099013	-16.8862364089771
chr6	7418456	7418557	102	5	0.76967477914924	0.550699572892891	0.218975206256349	16.8848001655516
chr22	2344679	2344751	73	5	0.0631768274704785	0.304396100915178	-0.2412192734447	-16.8836870422229
chr26	19118531	19118666	136	4	0.663964636010989	0.432389238855398	0.231575397155591	16.8811834444092
chr19	16338827	16338983	157	4	0.443508090384635	0.671615959710695	-0.22810786932606	-16.8782882059769
chr2	50155395	50155508	114	4	0.344279774207555	0.138123914551655	0.2061558596559	16.8504119191308
chr7	52814055	52814178	124	4	0.509122993432181	0.753163015514012	-0.244040022081831	-16.8167664309395
chr14	12713892	12713998	107	4	0.050577638664142	0.254345653208581	-0.203768014544439	-16.812773563613
chr25	26036655	26036960	306	4	0.164675317489084	0.438492397420875	-0.273817079931791	-16.8066598322378
chr23	22929281	22929526	246	4	0.378852349414261	0.677490411194852	-0.29863806178059	-16.7045744734353
chr2	59462096	59462173	78	4	0.426592169288232	0.626940180020085	-0.200348010731853	-16.700344635217
chr13	17130221	17130342	122	4	0.65013170790188	0.846011227770779	-0.195879519868899	-16.6838519747188
chr26	13346303	13346418	116	5	0.199696572574229	0.443396413302035	-0.243699840727806	-16.673335163418
chr3	56727883	56728044	162	4	0.420862606995943	0.684383819908083	-0.26352121291214	-16.6687829834434
chr4	41918057	41918214	158	4	0.767208244306514	0.51641792232249	0.250790321984024	16.667863511087
chr15	14618926	14618990	65	4	0.449685298771552	0.254581421125747	0.195103877645804	16.6561396574717
chr14	19317872	19318041	170	4	0.179749501669497	0.37500052431958	-0.195251022650083	-16.6530344578766
chr3	72322786	72322916	131	4	0.597009584946361	0.810725522804841	-0.21371593785848	-16.6291252218625
chr27	23701571	23701756	186	4	0.0552795631297547	0.264031197253761	-0.208751634124006	-16.6260241684085
chr16	45513433	45513555	123	5	0.511170659171921	0.803993588220916	-0.292822929048995	-16.6224906576474
chr9	49647812	49647914	103	4	0.10871109780349	0.351464880037953	-0.242753782234463	-16.6209854653442
chr2	17440056	17440153	98	4	0.255853703167719	0.0177305449627602	0.238123158204959	16.6200759627214
chr6	73914514	73914587	74	4	0.28140637244209	0.479344869822772	-0.197938497380682	-16.5675459780955
chr11	43694922	43695002	81	4	0.431662041245095	0.6123155459135	-0.180653504668405	-16.553377365212
chr21	37079896	37080324	429	4	0.297689900340305	0.627500790416391	-0.329810890076086	-16.5478933813754
chr9	10202218	10202393	176	4	0.370501236757482	0.562159651425532	-0.19165841466805	-16.5451431813777
chr26	13425846	13426225	380	4	0.212792932199976	0.490565042248587	-0.277772110048611	-16.4912791321348
chr23	38936107	38936320	214	5	0.214254748660218	0.469765918289615	-0.255511169629396	-16.4870623917922
chr21	18171945	18172057	113	4	0.505139588513022	0.7685168092835	-0.263377220770477	-16.4682175002496
chr26	33816272	33816384	113	4	0.0267254165087159	0.239764689570558	-0.213039273061842	-16.4241659274541
chr8	10966803	10967075	273	4	0.678890968974189	0.376404286701085	0.302486682273104	16.3614294741417
chr10	17684634	17684823	190	4	0.605298656493939	0.292371146390703	0.312927510103236	16.3295370032802
chr10	58020497	58020799	303	5	0.449784223597196	0.750324588426124	-0.300540364828928	-16.2870495869238
chr3	13876548	13876699	152	4	0.613536532702656	0.783859559387316	-0.17032302668466	-16.2738187804394
chr1	37101246	37101413	168	4	0.0975386422691291	0.292210268556087	-0.194671626286957	-16.2537785019092
chr1	73013228	73013314	87	4	0.216059188867131	0.420721211764176	-0.204662022897044	-16.2537613927396
chr2	10322020	10322192	173	4	0.281821877511632	0.0873464493330152	0.194475428178617	16.2446345796669
chr14	63730940	63731191	252	4	0.653121220702788	0.419194369584661	0.233926851118127	16.2258737794129
chr27	5058988	5059153	166	4	0.0846063116897423	0.309580326239326	-0.224974014549584	-16.221477408955
chr27	29483201	29483381	181	4	0.25327310734167	0.0109150194933294	0.242358087848341	16.2182889469981
chr6	12462189	12462402	214	5	0.604064946822351	0.343908602013805	0.260156344808546	16.199996141872
chr4	61983234	61983339	106	4	0.476356877275037	0.671771269652058	-0.195414392377021	-16.1978910012822
chr1	70774754	70774891	138	4	0.601071026230494	0.356527272909293	0.244543753321201	16.1944720195089
chr15	52975555	52975605	51	4	0.412425030147455	0.673273962519725	-0.26084893237227	-16.1891294435502
chr13	48137890	48138152	263	4	0.552500272259897	0.820209633352319	-0.267709361092421	-16.1777651236285
chr2	64505118	64505234	117	4	0.466323607815266	0.179918695987324	0.286404911827942	16.1590751589795
chr13	17712909	17712979	71	4	0.774945612994394	0.565981057362366	0.208964555632028	16.1517642960813
chr5	1200481	1200856	376	4	0.36851774727998	0.141968773146126	0.226548974133854	16.1406090779112
chr28	31042964	31043202	239	5	0.883452224940713	0.660122345396663	0.22332987954405	16.1349991190485
chr14	12397171	12397296	126	4	0.396326517325733	0.65128151920345	-0.254955001877717	-16.1115608225795
chr1	125906179	125906269	91	4	0.120097539373927	0.351696078808879	-0.231598539434952	-16.1102232214607
chr13	3317985	3318103	119	4	0.650204183550836	0.914027744842608	-0.263823561291773	-16.0946866926383
chr20	42367036	42367094	59	4	0.772827215449831	0.554260568504163	0.218566646945668	16.0659171021187
chr29	22401947	22402106	160	4	0.275858795657119	0.53248112118112	-0.256622325524001	-16.0373212745268
chr2	71462124	71462369	246	5	0.386119064457522	0.153155165732369	0.232963898725153	16.0262767843666
chr1	114038734	114038828	95	4	0.246616707649111	0.0588783587051167	0.187738348943994	16.0010247543979
chr21	7065450	7065597	148	4	0.20514638766027	0.0132717612629723	0.191874626397297	15.9833251604733
chr2	58250272	58250881	610	4	0.513636956445548	0.13451451104638	0.379122445399167	15.9689638071958
chr26	19738049	19738254	206	4	0.259408286944762	0.0478923170889397	0.211515969855822	15.966116781164
chr7	47084426	47084663	238	4	0.659857589617244	0.463113951042819	0.196743638574425	15.9634847458414
chr21	20636620	20636970	351	4	0.749282564525287	0.445253892740536	0.30402867178475	15.9558891266777
chr30	2997316	2997432	117	4	0.696404232994863	0.88619867707359	-0.189794444078727	-15.9402849361648
chr24	10052917	10053242	326	4	0.484479334013662	0.750453444787034	-0.265974110773372	-15.9383745403129
chr5	20672246	20672348	103	4	0.825066637695753	0.578370806875688	0.246695830820065	15.91598316843
chr29	25384539	25384646	108	4	0.641224289783609	0.426872008235722	0.214352281547887	15.9022298205212
chr16	47891091	47891159	69	4	0.649355473412163	0.832646239655234	-0.183290766243071	-15.8901371871313
chr5	12976195	12976443	249	4	0.320072770498314	0.620970210227884	-0.30089743972957	-15.8772074705275
chr3	29372419	29372689	271	4	0.474570263431259	0.750966420405073	-0.276396156973813	-15.8769341238432
chr22	20626430	20626578	149	4	0.479180323335285	0.241861130542056	0.23731919279323	15.8367655798508
chr10	27348847	27349086	240	4	0.100514195037325	0.308419891237725	-0.2079056962004	-15.8146030897944
chr4	70820714	70820864	151	4	0.478043079417429	0.683924727485624	-0.205881648068195	-15.77822431423
chr21	41207533	41207793	261	4	0.43190308634475	0.187697509351897	0.244205576992853	15.7611277347389
chr9	73127565	73127730	166	4	0.182863368096741	0.527187465781961	-0.344324097685219	-15.7504564904757
chr15	3575794	3575868	75	4	0.520954647825373	0.226798829836934	0.29415581798844	15.750381969063
chr29	16073786	16074044	259	4	0.404557264578436	0.705403315431011	-0.300846050852575	-15.7276655203502
chr26	30336869	30337152	284	4	0.709411470026373	0.513527165257847	0.195884304768525	15.7190462574119
chr9	68391582	68391766	185	4	0.516719834207029	0.796971127632911	-0.280251293425883	-15.7158393536783
chr2	12590738	12590798	61	4	0.539441861676765	0.311887943064776	0.227553918611989	15.6809740133094
chr12	30708883	30709091	209	4	0.358869172742929	0.607770964657079	-0.248901791914151	-15.6357344237568
chr2	45252203	45252270	68	4	0.625858635800331	0.821641536134487	-0.195782900334156	-15.6265615935081
chr10	13023752	13023991	240	4	0.617496767301639	0.365506999843813	0.251989767457827	15.6131213367034
chr6	15450533	15450648	116	4	0.544508292339976	0.319101158674441	0.225407133665535	15.6049269541187
chr14	10051376	10051431	56	4	0.646077572963422	0.463817690741974	0.182259882221448	15.5935995667955
chr11	28462373	28462536	164	4	0.11791046132915	0.33488014150895	-0.2169696801798	-15.5660083069161
chr5	23859256	23859408	153	4	0.232046732464091	0.459433191120515	-0.227386458656424	-15.5501810677594
chr11	25969217	25969292	76	4	0.322735470261198	0.0652182393583214	0.257517230902876	15.5423394349916
chr23	45276732	45276836	105	4	0.0593345871064398	0.264503804199238	-0.205169217092798	-15.5303729563633
chr23	45316646	45316756	111	4	0.587087918762099	0.799075588981528	-0.211987670219429	-15.5068298445837
chr28	25304817	25304934	118	4	0.217266345696525	0.514112323745535	-0.29684597804901	-15.5014219442675
chr13	17351709	17351927	219	4	0.276170480377248	0.0726869333529205	0.203483547024328	15.4992440124704
chr4	4094814	4094946	133	4	0.260780489134905	0.522917723921984	-0.262137234787078	-15.4919264774235
chr6	12544718	12545376	659	11	0.449185352003855	0.531179023936863	-0.0819936719330086	-15.4700060677983
chr3	42539902	42540031	130	4	0.354587208063767	0.548042783399022	-0.193455575335256	-15.4527629033999
chr13	21396205	21396263	59	4	0.101600095429789	0.299004257200085	-0.197404161770297	-15.4422264493627
chr1	105700428	105700655	228	4	0.437491617261314	0.709835435789173	-0.272343818527859	-15.3450690510944
chr6	78049617	78049696	80	4	0.0688183094299906	0.26162683930678	-0.192808529876789	-15.3184261472596
chr23	4681086	4681146	61	4	0.603497682023689	0.411605208954997	0.191892473068692	15.3015997912246
chr3	37630439	37630533	95	4	0.336236337883688	0.0736926911680462	0.262543646715642	15.290266594735
chr11	5992276	5992511	236	4	0.598797335717246	0.865641661995015	-0.266844326277769	-15.2781461112543
chr29	16727179	16727439	261	4	0.603712128304712	0.349211534303025	0.254500594001688	15.2262507041719
chr1	112289147	112289215	69	4	0.774240974900638	0.507448079968688	0.266792894931951	15.2243379244173
chr31	13197351	13197568	218	4	0.462268052982695	0.682360041499893	-0.220091988517198	-15.2160529722106
chr17	31727733	31727785	53	4	0.411342819781298	0.670461745551043	-0.259118925769745	-15.187794101383
chr1	39227530	39227648	119	4	0.796138997739724	0.564537813960643	0.231601183779082	15.1240504453023
chr1	112901817	112902087	271	4	0.263578703294396	0.532651996553567	-0.269073293259171	-15.1025629200475
chr20	4335735	4335823	89	4	0.117304159618041	0.326478458767689	-0.209174299149648	-15.0687434296912
chr5	72811594	72811843	250	4	0.337605161862125	0.644943703243081	-0.307338541380956	-15.0473991550858
chr19	38047025	38047313	289	4	0.619099799684202	0.381803037670479	0.237296762013723	15.0462207468115
chr7	19334585	19334645	61	4	0.273011973949552	0.0899674533337909	0.183044520615761	15.0449687796991
chr10	59289669	59289958	290	4	0.186558301076011	0.456929972657954	-0.270371671581943	-15.0430122070447
chr28	35322842	35322965	124	4	0.883557346922703	0.662266161652532	0.221291185270171	15.0176809198772
chr7	44418448	44418532	85	4	0.228799839232248	0.414062709504287	-0.185262870272039	-15.0023912618393
chr17	11362491	11362643	153	4	0.473029200757994	0.688005230127955	-0.214976029369962	-14.9727533419696
chr9	38373146	38373216	71	4	0.209256941733524	0.41614094031965	-0.206883998586125	-14.9627365016882
chr8	21516405	21516493	89	4	0.428790045951098	0.667940565513929	-0.239150519562831	-14.9534164017786
chr12	11114591	11114660	70	4	0.774530218295536	0.537582757837216	0.23694746045832	14.9431189923049
chr6	69313119	69313273	155	4	0.556466437423995	0.766784488877421	-0.210318051453426	-14.8971157849096
chr1	40338089	40338473	385	4	0.251745893279052	0.516752583807434	-0.265006690528382	-14.8842339946811
chr5	2628858	2629044	187	4	0.169173274214179	0.39286140319343	-0.223688128979251	-14.8513047000492
chr11	61019201	61019393	193	4	0.78935333596444	0.498619316181071	0.290734019783369	14.8125684169864
chr20	21006452	21006651	200	4	0.608897321735992	0.832038370202678	-0.223141048466686	-14.7542451848862
chr4	47861540	47861661	122	4	0.642375772861333	0.441378881958375	0.200996890902957	14.7522075909181
chr27	22870694	22870937	244	4	0.509089804643679	0.269289276854475	0.239800527789204	14.7130458144427
chr6	38707440	38707494	55	4	0.402039223142872	0.642701405604095	-0.240662182461223	-14.7092705281553
chr1	20389406	20389525	120	4	0.5871168067549	0.861586007557673	-0.274469200802773	-14.7091923228581
chr4	4085282	4085366	85	4	0.2780768827172	0.0538635971341002	0.2242132855831	14.7005670091658
chr10	18484971	18485136	166	4	0.168343970215146	0.469014705494106	-0.30067073527896	-14.6795214639736
chr18	35549835	35550024	190	4	0.535347748843786	0.755457000293503	-0.220109251449717	-14.6441785271859
chr5	21467143	21467214	72	4	0.369069383296359	0.570511875657635	-0.201442492361275	-14.6422411623138
chr22	24740946	24741037	92	4	0.294925730361758	0.0614036544943705	0.233522075867388	14.6379523136383
chr24	14453733	14454154	422	4	0.32458794564826	0.57447286246781	-0.24988491681955	-14.6182504523381
chr11	58597571	58597621	51	4	0.33088898597141	0.541524832159201	-0.210635846187791	-14.6110475502076
chr5	70296162	70296407	246	4	0.503081226792178	0.275924125372589	0.227157101419588	14.5863788563075
chr1	102677395	102677509	115	4	0.36270229248409	0.156750007236604	0.205952285247486	14.5719999443335
chr2	11887489	11887551	63	4	0.406951842602426	0.186516922198016	0.22043492040441	14.5310417694478
chr22	41336279	41336529	251	4	0.625711652229877	0.830911063728232	-0.205199411498354	-14.5135963095102
chr27	3285042	3285213	172	4	0.506265673619614	0.300554741858953	0.205710931760661	14.4873587268461
chr30	17513641	17514191	551	4	0.0694156151272656	0.342482488766052	-0.273066873638786	-14.4783746709224
chr2	37119603	37119731	129	4	0.0634231454430941	0.284040071319074	-0.22061692587598	-14.4355439213361
chr21	25596662	25596899	238	4	0.607040266337619	0.802384007536061	-0.195343741198442	-14.3939333121283
chr21	51735861	51735972	112	4	0.90919414762552	0.688004407884688	0.221189739740832	14.387428511998
chr9	47186238	47186292	55	4	0.270886825412679	0.057124347419212	0.213762477993467	14.3675586639287
chr20	20217498	20217643	146	4	0.612644905431764	0.821874374427158	-0.209229468995394	-14.2570681703639
chr9	5821999	5822606	608	4	0.479426437897538	0.696154588045826	-0.216728150148287	-14.2293325703932
chr19	3396031	3396247	217	4	0.477637178728524	0.774844256339124	-0.297207077610601	-14.2007828995254
chr1	3260964	3261154	191	4	0.8160823704482	0.579278586631522	0.236803783816677	14.1781098711437
chr7	1179193	1179430	238	4	0.257487591958688	0.597431491536605	-0.339943899577917	-14.1659210636971
chr30	22168009	22168231	223	4	0.544524417976234	0.77309544471371	-0.228571026737476	-14.13409766718
chr14	53108388	53108563	176	4	0.268591979136774	0.0666178274807535	0.201974151656021	14.1175067076576
chr10	49470880	49471047	168	4	0.609332570091785	0.844909122143138	-0.235576552051353	-14.0943517839253
chr29	16245866	16246079	214	4	0.173818302863578	0.398304046015255	-0.224485743151677	-14.085638263981
chr9	39709438	39709578	141	4	0.341209947953307	0.0278974508938561	0.313312497059451	14.0483414269022
